age_months,description,id,labels,location,primary_language,recorded_at,symbolic_logic
3,"FTa, ",mostly13-2599-4341-884c-864e28ee016e,KnowledgeDomain:Infancy,"---0.212005,-100-8,-081.239,0.07,0.1.07,-0.288,-0.-18",Hausa,2025-06-03 23:58:00,2024_embedding
4,caregiver: ,mostlyd8-ffe1-4c81-abc5-54d63d97d74f,KnowledgeDomain:Infancy,C,Amharic,2025-06-11 14:42:00,", "
14,caregiver_at,mostly7a-596e-49cb-8a87-501bcb78c610,KnowledgeDomain:Infancy,If,Swahili,2025-01-24 13:29:00,} 
11,neural_at,mostly48-cbf3-4119-a97f-11ed190eca1b,KnowledgeDomain:Infancy,2024-12.,Swahili,2024-08-21 06:03:00,cultural{
15,L ,mostly5d-6830-44d0-a3d8-7281bd294e12,KnowledgeDomain:Infancy,recorded_sounds,Oromo,2025-03-12 15:45:00,descriptioninteractionesedmi
8,Caregiver.,mostlydd-b497-45d0-9ab6-75f74248fcaf,KnowledgeDomain:Infancy,"emotional,",Swahili,2025-05-31 06:29:00,curious
2,O,mostly3e-d297-4be4-8218-626f69d45f1a,KnowledgeDomain:Infancy,"neural_embedding,",Hausa,2024-08-27 16:22:00,recorded_type
22,} {,mostly05-f5b8-4e0f-9fc2-4a59a473d439,KnowledgeDomain:Infancy,",tone",Yoruba,2025-01-31 07:55:00,If hes
11,If,mostly85-9d0a-4a94-a944-c424b4babdb4,KnowledgeDomain:Infancy,Scansk ,Hausa,2024-02-04 05:53:00,"Fd, -1,reing.605, "
10,age_months,mostlyf3-c204-412b-88d9-9ff30437d588,KnowledgeDomain:Infancy,neural_type00,Yoruba,2025-09-28 18:06:00,} 
0,“,mostly04-60ad-44da-bfdb-40ca062a531f,KnowledgeDomain:Infancy,: ,Hausa,2024-03-15 14:39:00,"neuralIfd, "
9,F,mostlyb1-c23f-41e5-ad0c-b77577e1bec5,KnowledgeDomain:Infancy,"primary, ",Shona,2025-09-28 18:06:00,", "
15,primary_type:00,mostlyd9-cf9b-402f-9707-48a6441afa96,KnowledgeDomain:Infancy,playful,Hausa,2024-11-04 14:06:00,"KIfos s s cfalisha t and, g, then st withation, "
18,age ,mostly14-0020-4af2-8c92-5cb68f0cc8ef,KnowledgeDomain:Infancy,", ",Zulu,2024-02-24 10:22:00,infancy
7,", ",mostly21-7ae8-4585-b2d0-87b809a34f6d,KnowledgeDomain:Infancy,",",Shona,2024-04-07 05:03:00,", "
1,S months,mostly99-7afe-414f-a11f-613856298356,KnowledgeDomain:Infancy,C,Hausa,2025-06-02 07:28:00,recorded_monthstype
15,neural_at,mostly4a-9267-42f7-8351-c22f5582c54c,KnowledgeDomain:Infancy,wordsk-1104m}p-s ,Hausa,2025-07-18 23:49:00,emotional} 
20,E,mostly50-32b9-4328-9d81-1dc86c26ed12,KnowledgeDomain:Infancy,"If cob gT fb cs inerkarin,-.",Yoruba,2024-01-20 01:39:00,_months 
11,-,mostly88-056a-46b5-bf6e-4174aab87ef3,KnowledgeDomain:Infancy,", ",Hausa,2024-09-08 05:44:00,“K
5,“_,mostlyc3-a1f9-4252-bfe5-30d80d7f3463,KnowledgeDomain:Infancy,C ges and” tar mek sen.,Amharic,2024-03-01 05:40:00,T
2,2024.,mostly11-52b3-4837-b6fc-16c028a62e0e,KnowledgeDomain:Infancy,words_,Shona,2025-04-02 21:30:00,: 
18,primary_,mostlyc3-6b26-4c69-891b-70e7bfee9027,KnowledgeDomain:Infancy,Ifed_sounds,Swahili,2024-09-03 07:10:00,caregiver_months
16,", ",mostly63-9896-4c87-af9b-cb38fdf02723,KnowledgeDomain:Infancy,primary_at,Shona,2024-08-28 06:49:00,recorded_months
17,", ",mostly49-8a4c-4cdc-a4d7-076cebec8d73,KnowledgeDomain:Infancy,experience1p-:0000}03ing.23,Oromo,2025-09-28 18:06:00,caregiver_embedding
14,If_sounds,mostlyf1-13c3-40cf-a38f-51a737a0a0ee,KnowledgeDomain:Infancy,2025_-,Oromo,2025-02-14 03:03:00,words__interaction
8,neuralsymbolic:00,mostly94-e4fd-4e49-9fae-a20f81962c77,KnowledgeDomain:Infancy,“,Swahili,2024-03-23 23:23:00,: 
12,location,mostly5e-e84b-4ed0-9208-992754749f67,KnowledgeDomain:Infancy,- ,Amharic,2025-07-23 17:29:00,Infant_interaction
22,““uniing.,mostlyd1-6be4-48bb-8f3b-5426da203994,KnowledgeDomain:Infancy,{,Swahili,2024-02-04 07:42:00,2024_interaction
5,Ct,mostlyc9-7496-4a52-865c-7235a5d80090,KnowledgeDomain:Infancy,", ",Igbo,2024-01-08 04:46:00,Caregiverc ga: 
8,S,mostly4b-de3e-43d2-9149-9bd723520c24,KnowledgeDomain:Infancy,location,Swahili,2024-08-13 12:57:00,A”m 
8,experience_significance“,mostly33-6a25-4ea4-ad34-cbfff4a07038,KnowledgeDomain:Infancy,words_or_or,Swahili,2024-03-17 06:04:00,Ifdfar.
0,E_interaction,mostly64-2bc0-428a-853e-85d87d1b9eae,KnowledgeDomain:Infancy,experience_months,Swahili,2024-01-14 04:14:00,
5,", ",mostly56-8c6c-44e7-a1c0-1551ede279ca,KnowledgeDomain:Infancy,K,Igbo,2025-07-20 13:44:00,Les b.
7,_logic,mostly90-c2d2-4cfa-875d-7a635d6121b7,KnowledgeDomain:Infancy,Swahili ,Shona,2024-06-27 06:44:00,location
7,infancy,mostly99-3aae-458d-80b2-2659cf7cd759,KnowledgeDomain:Infancy,description,Shona,2025-05-03 11:52:00,age_sounds}r: 
9,"1, ",mostlyc3-6ce8-4e4b-8dd2-ee5a7a4d3fc7,KnowledgeDomain:Infancy,cultural_at,Hausa,2024-09-18 13:41:00,agek
9,age_or_,mostlyec-0288-4435-bf38-d6dd0fc60fc6,KnowledgeDomain:Infancy,words_type,Yoruba,2024-03-17 07:13:00,primary_months
7,,mostlyfb-59f0-431b-85a6-6ab1cc1f36ca,KnowledgeDomain:Infancy,{,Shona,2024-07-28 20:40:00,} 
18,If,mostly79-a69b-4e55-ba56-50eff9124e66,KnowledgeDomain:Infancy,", {",Swahili,2025-07-19 14:56:00,“ue”.
22,If “,mostlyae-a6e8-40ed-9e56-c841fe020bae,KnowledgeDomain:Infancy,2024,Amharic,2025-09-28 18:06:00,: 
0,location,mostlye9-d6b4-4b7a-a1bc-6baf56f206f5,KnowledgeDomain:Infancy,description,Amharic,2025-07-19 22:41:00,wordsneural_embedding
8,words_interaction,mostly96-9c5f-4ed5-b08e-5a6317e50480,KnowledgeDomain:Infancy,O ,Zulu,2024-12-19 18:18:00,location.
6,", ",mostly67-8567-4d05-a1c4-9718caf8a176,KnowledgeDomain:Infancy,,Oromo,2024-01-07 22:41:00,: 
18,recorded_,mostly95-d10e-4404-b409-8ce751e952f6,KnowledgeDomain:Infancy,cultural_logic,Igbo,2025-08-20 15:23:00,neural_sounds
6,O,mostlyc2-da37-4acb-a5b6-d1d1882e964e,KnowledgeDomain:Infancy,infancy,Yoruba,2024-12-21 23:48:00,C
16,description,mostly53-60f5-4ad2-aa0f-667e295cf8d6,KnowledgeDomain:Infancy,: ,Oromo,2025-05-19 08:42:00,Ifl
6,caregiver_months,mostly02-d602-4033-ac5a-d2f25f502842,KnowledgeDomain:Infancy,}} {,Swahili,2025-04-01 05:17:00,}
22, ,mostly48-ce38-4153-9f3a-054236f9b5d4,KnowledgeDomain:Infancy,{{,Igbo,2025-02-09 06:23:00,symbolic
18,recorded_type,mostly1a-9800-46d6-8071-b68e6405ef97,KnowledgeDomain:Infancy,symbolic_months,Swahili,2025-07-04 03:47:00,description
10,"“emotionalms inm b t t- mes,  ",mostly40-fe9e-4095-9d2f-fd1ece5965b0,KnowledgeDomain:Infancy,", {_interaction",Oromo,2024-03-28 10:13:00,Pe 
0,location: ,mostly80-f63c-4954-a8ee-35e8008bccbc,KnowledgeDomain:Infancy,Infant0.,Swahili,2024-06-08 11:34:00,description
5,caregiver_language: ,mostlye5-6404-4f8b-9c5a-da74e861023f,KnowledgeDomain:Infancy,"“, ",Swahili,2025-02-19 02:37:00,: {
15,location,mostly13-ef8a-40b5-857a-d91c821b84f0,KnowledgeDomain:Infancy,"infancy”ary, ",Zulu,2025-03-18 16:13:00,IfoT”y and pkaiesid
7,: {,mostlyc0-ea5d-4bf3-84a2-d6f4bfa97910,KnowledgeDomain:Infancy,Fes{-s.,Shona,2025-06-23 19:17:00,neural_months
16,caregiver_at,mostlyd3-de5e-43cd-9200-f007ad523dee,KnowledgeDomain:Infancy,“,Yoruba,2025-07-12 21:48:00,caregiver_logic
18,",-0.9,-04-.46196,1.79209, ",mostlyf2-f64a-4412-95a6-738be78b5755,KnowledgeDomain:Infancy,"Ifing--ta, ",Oromo,2024-09-03 22:01:00,experience_type
2,infancy,mostly1e-1320-4b8d-ab8b-1be474747d24,KnowledgeDomain:Infancy,", ",Hausa,2024-07-20 20:19:00,cultural_significance
12,,mostly14-8e10-4893-acc3-380e9ad0a9fd,KnowledgeDomain:Infancy,-1007--717.09 ,Yoruba,2025-08-18 00:39:00,primary_language
16,location.,mostly4a-8b23-4125-885c-5bb8f74373ec,KnowledgeDomain:Infancy,location,Shona,2024-05-17 18:13:00,description}
11,E{,mostlyb6-cfc2-493c-a2a0-956bd2fce359,KnowledgeDomain:Infancy,neural_,Hausa,2024-11-18 13:47:00,age_
0,: ,mostly09-9a94-4a5b-b9d3-2c206c53de80,KnowledgeDomain:Infancy,cultural_significance,Swahili,2025-01-20 14:58:00,2025
7,", ",mostlyd1-3968-4100-8801-dc0fc2692e7e,KnowledgeDomain:Infancy,L ,Yoruba,2025-09-28 08:02:00,:
0,primary_type,mostly3b-e8ab-4c5d-a3f6-127eb2f380a5,KnowledgeDomain:Infancy,: ,Swahili,2025-09-17 04:48:00,cultural.
18,Caregiver,mostly19-825e-4f28-aed0-b814620c0139,KnowledgeDomain:Infancy,Swahili0.,Swahili,2025-04-04 15:28:00,location
12,caregiver_If,mostly5e-360b-4eba-be48-3f0c3d107ca6,KnowledgeDomain:Infancy,emotional_months,Igbo,2024-10-06 14:19:00,Swahili
11,", ",mostly82-9610-4f05-8303-d819405c6669,KnowledgeDomain:Infancy,cultural_logic,Swahili,2024-07-18 13:45:00,"}, "
0,_interaction,mostly81-f511-4dc2-afd9-d13bbeb8458f,KnowledgeDomain:Infancy,", ",Swahili,2024-08-05 04:29:00,2024-c:: then
22,: ,mostly3e-1da1-41ec-8aec-a5b3154aac8f,KnowledgeDomain:Infancy,primary_,Zulu,2024-02-07 04:18:00,}
18,-14-11.,mostly0d-1632-44fb-b1ce-91c164331f55,KnowledgeDomain:Infancy,“_tone,Swahili,2025-07-05 14:20:00,neuralrecorded_embedding
5,playful,mostly1e-c7a2-4cbc-ae8d-019df30864bd,KnowledgeDomain:Infancy,", ",Igbo,2025-02-12 21:50:00,description
22,location,mostly06-7fb4-4031-b677-0f68cf643643,KnowledgeDomain:Infancy,description,Zulu,2024-03-01 11:59:00,Caregiverh” 
15,} ,mostly05-61ea-46d1-89bd-a63e550281b1,KnowledgeDomain:Infancy,experience,Swahili,2024-04-24 06:13:00,infancy
24,age_language,mostly32-0294-42c5-8c50-78018ddf00be,KnowledgeDomain:Infancy,: ,Yoruba,2025-02-28 14:11:00,"“, "
6,S_or,mostlybc-d68c-44f4-bc52-9412c45d0205,KnowledgeDomain:Infancy,Hausa,Zulu,2024-07-12 16:56:00,symbolic_months
20,: ,mostlyd1-9c4b-4301-953a-8874e3432736,KnowledgeDomain:Infancy,",",Igbo,2024-08-03 06:45:00,T_e
5,symbolic_tone,mostlyf4-b566-41e6-9a0d-6dee93346a04,KnowledgeDomain:Infancy,C,Igbo,2024-04-08 04:03:00,joyful_logic
4,", ",mostlyb7-5bd3-48b6-88f2-af3f99387a1f,KnowledgeDomain:Infancy,recorded_sounds,Zulu,2024-07-07 14:17:00,caregiver_: 
5,", ",mostly58-d4da-4a05-9637-b2ab39e44d11,KnowledgeDomain:Infancy,“u“,Igbo,2024-09-15 23:20:00,: 
4,words_embedding,mostly53-3fac-4a93-a8ee-dc333b63ccd0,KnowledgeDomain:Infancy,: ,Swahili,2024-08-06 07:55:00,joyful
10,words_at,mostlya5-5348-4a05-96ea-3a48f90ebadd,KnowledgeDomain:Infancy,c_significance,Zulu,2024-02-14 17:27:00,C
11,emotional_orlogic,mostlydf-0362-4a4f-9325-d495c7d5260d,KnowledgeDomain:Infancy,", ",Zulu,2024-07-31 20:06:00,caregiver_interaction
22,neural_logic,mostly54-b952-4990-906e-dc0361b3bdcd,KnowledgeDomain:Infancy,caregiver ,Shona,2024-01-12 05:19:00,infancy
1, ,mostly2a-cb9f-4de3-8b6d-30cf16cd8d26,KnowledgeDomain:Infancy,"Sam, andedt:esl.4, ",Yoruba,2024-09-13 13:45:00,", "
11,recorded_sounds,mostlyd8-dc4a-4353-9349-9505aeac2b0c,KnowledgeDomain:Infancy,If,Hausa,2024-09-18 15:44:00,_languageu
1,primary_type,mostly65-72b9-42ea-9802-8ca5b02e49bf,KnowledgeDomain:Infancy,:00,Yoruba,2025-09-28 18:06:00,“emotional is:k
3,neural_,mostlyfe-5e3d-4bca-aa5a-f9e460a799a6,KnowledgeDomain:Infancy,neural_,Hausa,2024-12-14 16:18:00,Sdoaa p
2,_months,mostly10-6281-4f71-9d00-11d2daac3ea7,KnowledgeDomain:Infancy,"Au,.",Igbo,2025-09-28 18:06:00,If
18,", ",mostly78-f7d6-43e1-8a50-271a71741e04,KnowledgeDomain:Infancy,} ,Swahili,2024-08-04 05:50:00,S I ss.
22,:,mostlyc5-9e8c-4f6b-b462-605f8dea5c88,KnowledgeDomain:Infancy,2024: ,Zulu,2024-07-01 11:05:00,N to.
5,"2025, ",mostly60-757b-47ac-a396-39ab1eef0386,KnowledgeDomain:Infancy,experiencelocation,Igbo,2024-05-06 04:57:00,", {"
18,If-,mostly65-316a-421b-8bdb-b994766e0e21,KnowledgeDomain:Infancy,"C, {",Swahili,2025-03-03 08:05:00,curious
13,2025:d,mostlya6-b05b-487d-b03a-43423765a72a,KnowledgeDomain:Infancy,caregiver_significance,Igbo,2024-08-28 17:41:00,caregiver_type
20,age_type,mostlyaf-fabe-4047-9e95-7e69782252ed,KnowledgeDomain:Infancy,"}, ",Zulu,2024-10-31 03:24:00,curiousi
16,emotional_tone,mostly04-869c-4d09-a6e5-b05df3a7df98,KnowledgeDomain:Infancy,_logic  ,Igbo,2025-07-11 08:01:00,recorded_
9,“_tone,mostly06-eb2e-4b2c-9876-6d2b60c8c5e5,KnowledgeDomain:Infancy,O_tone,Yoruba,2024-01-23 21:42:00,joyful
14,cultural_tone: ,mostlyac-83a9-4e33-b6bb-19abab288ede,KnowledgeDomain:Infancy,cultural_embedding,Igbo,2024-04-14 14:18:00,:00
5,experience_sounds,mostly7e-a098-48f6-86ec-c19bc88c072b,KnowledgeDomain:Infancy,words_ ,Igbo,2024-11-17 00:59:00,}{ months
6,caregiver_logic{,mostlyf3-388c-40dd-a852-3b7ef5a805f1,KnowledgeDomain:Infancy,age_type,Igbo,2025-09-28 18:06:00,L}- 
8,playful,mostlyb3-0f58-4f75-ad1a-6e6b97b624c3,KnowledgeDomain:Infancy,primary_sounds,Swahili,2025-04-14 21:32:00,primary_: 
9,motor_interaction,mostlye4-6415-493a-92e8-62889b3b3876,KnowledgeDomain:Infancy,emotional_at-3 and:00,Shona,2025-09-09 00:23:00,neuralneural_at
7,"Caregivermu withing and, theno”e andar,, ar.",mostlyb2-ec3e-419f-a02d-0d8a8a233f1f,KnowledgeDomain:Infancy,recorded,Shona,2025-09-28 18:06:00,", "
0,experience_interaction,mostlyee-b494-49ee-86d6-fb6a5dc922a3,KnowledgeDomain:Infancy,If,Hausa,2025-09-28 18:06:00,primary_months
10,emotional_significance,mostly1f-fe0d-456d-a0cd-57045143de7f,KnowledgeDomain:Infancy,2025,Hausa,2025-05-08 23:59:00,infancy
15,", ",mostly2d-fbcc-4f03-9f1d-8dfa7e018aab,KnowledgeDomain:Infancy,cultural_tone,Hausa,2024-11-13 13:29:00, 
12,Pinteraction,mostlyf4-77f6-44e9-b53e-596b684f9a2b,KnowledgeDomain:Infancy,neural_,Amharic,2024-11-07 16:37:00,neural_embeddingsounds
6,descriptioneser.,mostlyb5-8817-4571-a2dd-4dd047a5e021,KnowledgeDomain:Infancy,"20250.015,T1TT1.",Oromo,2024-07-12 15:48:00,: 
1,", ",mostly30-4c8e-4a26-a774-2f0c1adf491e,KnowledgeDomain:Infancy,auditory,Swahili,2024-09-21 05:14:00,If
15,recorded_embedding,mostly0a-fd8c-46aa-b47f-05197de27271,KnowledgeDomain:Infancy,: ,Yoruba,2024-03-18 07:04:00,joyful
8,description,mostly61-2d22-427c-83e8-85523b5817f1,KnowledgeDomain:Infancy,locationat,Swahili,2025-07-28 00:49:00,E_interaction
0,Nta p: {,mostlybb-3610-4699-97c3-c1653b4fec5e,KnowledgeDomain:Infancy,location} ,Swahili,2025-08-31 07:33:00,emotional_interaction
9,Cor_-d.,mostlye2-9403-4c3a-8a7d-b829391adf9e,KnowledgeDomain:Infancy,},Yoruba,2025-04-11 14:49:00,wordssymbolic_language
7,"age-19,1.5,-0.12,-0.1.59.4:04,2.,-T,-0.24,-0910-0.19224,”,-0.3,0,0.05 ",mostlya7-3e1e-4e21-b3b7-578c4454fd94,KnowledgeDomain:Infancy,location,Oromo,2025-01-13 03:38:00,", “"
7,descriptions f si fesu.,mostlyb8-c72b-4ba5-ae33-42eb7b2ab27c,KnowledgeDomain:Infancy, ,Shona,2025-07-17 15:57:00,
10,location_“oromb- .,mostly9c-757e-419b-9536-c07238b84465,KnowledgeDomain:Infancy,"If p ason.er,-116,-04-05,-0.5--0817,20:00, {",Swahili,2025-08-07 12:59:00,", "
1,cultural_,mostlyec-f931-4515-97a2-5a3ddfd1213e,KnowledgeDomain:Infancy,description-:00,Yoruba,2025-09-28 18:06:00,infancy
20,Ca dber-Te.,mostly82-e097-47a3-985e-844a1099dede,KnowledgeDomain:Infancy,: ,Zulu,2025-08-17 06:35:00,experience_tone
5,"“descriptiontesed, ",mostlyc6-7298-4537-8be9-69c42e68a680,KnowledgeDomain:Infancy,",-0.06008.8",Igbo,2025-03-18 23:48:00,location_sounds
16,", ",mostlya6-1029-44fb-a533-22d4d7479a42,KnowledgeDomain:Infancy,},Zulu,2025-09-28 18:06:00,: 
10,:“00,mostlyc9-dea3-4886-964a-068269b60d3f,KnowledgeDomain:Infancy,", ",Zulu,2024-02-28 18:56:00,", "
20,caregiver_words_embedding,mostly7d-37e7-4169-af55-e47e9851dd0b,KnowledgeDomain:Infancy,", {",Zulu,2025-03-21 07:13:00,"age_-0.53,02.13,103"
7,} ,mostlyd3-d7ef-418a-99ab-03d9585fd840,KnowledgeDomain:Infancy,_{,Shona,2025-03-03 22:13:00,descriptioninteractionesees.
16,description,mostlycc-9747-4ad2-a613-14a4307d2953,KnowledgeDomain:Infancy,"2024c,-070.0901,} {",Zulu,2024-04-08 22:59:00,age_language
0,words,mostlya2-e7ef-4fe0-9dfe-f9d2b1b85287,KnowledgeDomain:Infancy,"Ifom:0.2957,-0.68,7,--1.--10.2.74,-0...51502,-0.5031,-, 4.0.",Swahili,2025-04-19 17:16:00,", "
4,"Nk, ",mostly16-5ae2-4726-9349-ca0423a3a4e9,KnowledgeDomain:Infancy,"2024es s,ts m”al” “a,, ",Zulu,2024-10-05 22:31:00,_type
18,",- ",mostlyb9-f23a-47b2-8299-0d0f0cddfb97,KnowledgeDomain:Infancy,Swahilik {,Swahili,2024-08-18 23:18:00,2025
10,age_tone,mostly7a-0ee5-4555-950b-00f9f9e8e6d5,KnowledgeDomain:Infancy,} ,Zulu,2024-10-21 10:17:00,Rasoer.
9,cultural_significance,mostlyb3-257b-4640-925c-13a00f6d085c,KnowledgeDomain:Infancy,: {,Oromo,2024-09-10 12:39:00,cultural_interaction
2,infancy,mostlye5-e88b-4996-aaf4-7337cd620683,KnowledgeDomain:Infancy,recorded_interaction,Shona,2025-09-28 18:06:00,", "
10,emotional_at,mostly1c-5ec8-48cf-bee3-ec4fff9895e8,KnowledgeDomain:Infancy,S,Zulu,2025-02-04 17:24:00,"Ce toing andts.,3, then"
11,caregiver_tone,mostlyba-6486-4cdf-9146-a73b70a8c1aa,KnowledgeDomain:Infancy,infancy{,Hausa,2025-07-06 03:06:00,secure_
6,: ,mostlyf3-52aa-4ace-af90-1e7dec9f1e1b,KnowledgeDomain:Infancy,words_sounds_type,Oromo,2024-12-17 13:42:00,location
14,description ,mostlybf-c0a1-4577-ac40-8cc04abf51cd,KnowledgeDomain:Infancy,: ,Amharic,2025-09-28 18:06:00,L 
6,neuraldescriptioninteraction,mostly4e-fa19-49a4-ac5b-26d0e34cc5b2,KnowledgeDomain:Infancy,Ctm s ps s and ander andhtsao.,Zulu,2024-01-18 08:49:00,experience 
15,"emotional-1.988,0.714,1.80.33-15,0.18,-0.",mostly3a-9637-4d21-9667-0859eda5d59a,KnowledgeDomain:Infancy,recorded_embedding,Oromo,2025-08-18 13:11:00,symbolic_type
10,experience_sounds,mostly38-acc5-4bc6-9ccb-02ec716a81c9,KnowledgeDomain:Infancy,age_ ,Igbo,2024-10-14 08:03:00,infancym0.
11,description,mostly94-b5e4-4ce9-adc8-c0161cca3fe7,KnowledgeDomain:Infancy,description,Yoruba,2024-06-24 23:03:00,: 
14,: ,mostly17-73c1-46fe-ac4e-10a1f96e4ef3,KnowledgeDomain:Infancy,: ,Igbo,2024-04-01 17:16:00,“
1,recorded_significance,mostlybb-e6c6-419f-aace-65f6c6c2948b,KnowledgeDomain:Infancy,“_type,Yoruba,2024-06-14 07:16:00,If
8,“ anda-ing.,mostlyf6-88fa-400d-9b0f-19814adb233d,KnowledgeDomain:Infancy,}00 ,Swahili,2025-09-28 18:06:00,C bar aon.
6,primary_significance,mostly59-ed30-4ef5-b735-b1bab48251fb,KnowledgeDomain:Infancy,", ",Oromo,2025-09-28 18:06:00,O”
5,A_type,mostly27-4349-41cb-ba0b-45fc87222fe6,KnowledgeDomain:Infancy, ,Oromo,2025-08-10 08:10:00,locationmonths
16,"secure-233,-0.,-00.6392,-05.5103",mostlycf-c3ac-4df0-805c-a262002e5835,KnowledgeDomain:Infancy,: ,Oromo,2024-02-18 04:51:00,", "
18,Swahili,mostlye8-0589-4b42-bef0-75e0cd31dc85,KnowledgeDomain:Infancy,"-0.06:,-1.144-0.80.215,0.8.29,-T.5,-0.557.",Swahili,2024-12-14 23:20:00,T 
7,: ,mostly91-6ad4-48dd-9656-eb5148f66133,KnowledgeDomain:Infancy,", {",Shona,2024-08-19 13:06:00,2024 
16,primary_months,mostly94-f400-41e3-a9ad-45ac38c52942,KnowledgeDomain:Infancy,If} sounds f,Zulu,2024-12-10 22:29:00,experience
1,"words_significancemonths,",mostlyf3-f9da-4808-b547-a88bbdc0036d,KnowledgeDomain:Infancy,_,Yoruba,2024-03-21 15:10:00,infancy
8,motor,mostly0d-eb73-4bb5-af8c-605af73d836b,KnowledgeDomain:Infancy,E ,Swahili,2024-09-09 00:04:00,primary_or “a
4,words_tone,mostly29-d5d9-4cb8-b908-189efb6fadae,KnowledgeDomain:Infancy,:00,Hausa,2025-04-15 21:17:00,If0.
18,emotional ,mostly1c-bd7e-473f-849d-548b358dc394,KnowledgeDomain:Infancy,"recordeds, (e",Amharic,2024-04-15 21:30:00,caregiver_type
11,", {",mostly5f-7408-4cff-b05d-26d7a35dcbd8,KnowledgeDomain:Infancy,symbolic_type ,Hausa,2024-09-04 08:48:00,“_languagelanguage
1,"Caregiverau” andesedolb, sting",mostlya9-a712-4bc3-a45c-c9a09ff777a2,KnowledgeDomain:Infancy,neural} ,Yoruba,2025-04-24 08:38:00,S_
20,}- ,mostlyd9-20ff-4a4a-a4a0-c944c996385c,KnowledgeDomain:Infancy,",-00.07,-0:02,0.2308,-0.,02706,0.17,0.725",Yoruba,2025-04-17 18:41:00,“es_ b”_type
5,recorded_language,mostlye4-208c-47ab-9a67-44e920759f4b,KnowledgeDomain:Infancy,emotional_embedding,Shona,2025-08-05 23:04:00,caregiver_sounds
11,Caregiver ,mostlyb0-f6e8-4f5e-bde9-4ca177fe40d0,KnowledgeDomain:Infancy,"joyful,0.18407,1.424,0.47608,_: ",Hausa,2025-01-12 11:49:00,descriptionlogic
4,"}at, ",mostlyb2-80d8-4cb9-87d8-4afb29833437,KnowledgeDomain:Infancy,Ifingaeasinged andb aoneed”,Hausa,2025-01-26 22:08:00,Ifcc bingst forin.
6,symbolic_sounds,mostly48-aec3-4446-b349-6933b22a3314,KnowledgeDomain:Infancy,neural_at,Swahili,2024-05-21 03:12:00,auditory 
0,", ",mostlyaa-3d8b-4c59-a992-be88a0fb1162,KnowledgeDomain:Infancy,joyful ,Swahili,2025-09-28 18:06:00,"“, "
6,Caregiver_type,mostly7b-2a67-4902-a8d2-25582513575f,KnowledgeDomain:Infancy,T: ,Yoruba,2024-09-12 08:36:00,location
22,: ,mostlyf1-c04e-44a7-8c0a-a948bbe694b2,KnowledgeDomain:Infancy,description,Oromo,2024-04-13 11:14:00,words_embedding
10,“ ,mostlye5-ff10-41e3-9dfa-486bc0137323,KnowledgeDomain:Infancy,cultural_embedding,Igbo,2025-09-12 22:09:00,: 
20,"playfulm, - then",mostly5b-6dc9-4363-9dcb-74ecb92961c5,KnowledgeDomain:Infancy,description ,Yoruba,2025-04-20 07:46:00,","
7,“,mostlyfe-fe85-4804-919d-890080b13925,KnowledgeDomain:Infancy,agesignificance,Shona,2025-07-06 23:29:00,{
5,", ",mostlyc6-8169-460c-9bde-2e636ee157eb,KnowledgeDomain:Infancy,: ,Igbo,2024-11-18 04:48:00,symbolic_logic
9,neural_significance,mostly32-e117-4323-b6c5-d00db0277c4c,KnowledgeDomain:Infancy,recorded_significance,Yoruba,2024-01-07 15:04:00,recorded_at
6,cultural_months,mostly91-9088-4178-9cc6-c593f465b22c,KnowledgeDomain:Infancy,}type-19,Swahili,2025-08-18 22:17:00,", "
22,P,mostly3e-4f89-4365-80ef-8413888f1029,KnowledgeDomain:Infancy,neural_logic,Zulu,2024-12-09 03:02:00,F.
15,age_or_significance,mostlyf3-c03d-4b27-b4c7-215d4cb92525,KnowledgeDomain:Infancy,motor,Yoruba,2025-08-21 12:39:00,primary_logic
15,: ,mostlybe-346d-441f-83c4-59fe80031464,KnowledgeDomain:Infancy,: {,Zulu,2025-09-06 13:44:00,}
9,Ifi,mostlyab-6e85-4a01-b86b-861828f7862f,KnowledgeDomain:Infancy,}-,Shona,2024-08-28 14:17:00,}
5,} elu,mostlyf1-14a5-48c8-8b5d-3145c59c1349,KnowledgeDomain:Infancy,symbolic_or00,Hausa,2024-09-08 07:20:00,", "
5,experience_type,mostlybc-8751-4395-96f2-ec6ed27ddd26,KnowledgeDomain:Infancy, ,Amharic,2024-09-07 15:39:00,words-T.232915
12,", ",mostly14-2032-4891-8277-3d751aea8810,KnowledgeDomain:Infancy,neural_embedding,Amharic,2024-03-10 01:29:00,symbolic_ 
3,: ,mostly1c-20dc-4a9d-81fa-e0063a35b424,KnowledgeDomain:Infancy,_sounds,Shona,2024-02-26 08:20:00,words_at
10,words_interactiontype,mostly56-e671-41ca-8a87-5573f713dbae,KnowledgeDomain:Infancy,If fsan d ausfed p and with bae a” ,Yoruba,2025-07-13 06:33:00,infancy_ 
4,primary_months,mostlyc1-a51d-4c2f-81ea-fff58d770e52,KnowledgeDomain:Infancy,: ,Amharic,2024-12-15 08:26:00,Caregiver_m
