age_years,description,id,labels,location,primary_language,recorded_at,symbolic_logic
13,", ",mostly1e-8ec1-4736-8e5d-b839a07172ce,Adolescence:KnowledgeDomain,If,Shona,2025-02-28 20:32:00,"-}0.,-0.70"
16,A,mostly17-027b-4917-b806-dd9472ea0b49,Adolescence:KnowledgeDomain,age_type,Swahili,2024-10-22 11:22:00,outcome
18,He,mostly38-6269-4c90-9fc7-f7a996648d9a,Adolescence:KnowledgeDomain,", ",Yoruba,2024-06-26 16:53:00,recorded_growth
13,Mlogic,mostly38-8537-402f-8410-270c8e165ea6,Adolescence:KnowledgeDomain,outcome,Oromo,2024-03-10 11:03:00,outcome
15,neural_ ,mostly46-122b-464c-a4fc-5c570ce75f1f,Adolescence:KnowledgeDomain,"A,1n.",Hausa,2025-03-17 11:38:00,: 
13,"He, ",mostly43-4a27-4d70-8429-672a88359e21,Adolescence:KnowledgeDomain,", ",Oromo,2024-06-25 08:13:00,"Amer fs-op.6 p, "
16,"neural-100dynamics m: feren andenit bes.c,0inge and dty as c in.",mostly35-e5ce-434c-92bd-a6d2c94c60d4,Adolescence:KnowledgeDomain,- ,Yoruba,2024-02-24 18:28:00,reasoning.
15,O ,mostly9f-fd29-40d4-b932-6c7b2543da48,Adolescence:KnowledgeDomain,"In,000",Zulu,2024-11-05 04:07:00,description
19,C_type,mostly4f-9ca3-4a38-9c3d-ba59fb5dbb08,Adolescence:KnowledgeDomain,} {,Yoruba,2024-03-19 11:39:00,description
16,wisdom_process,mostly00-f6f3-46fd-81f5-bba3279daf80,Adolescence:KnowledgeDomain,peer_,Yoruba,2024-08-31 17:31:00,: 
15,"A, ",mostlyea-3ee0-43fb-8726-049e0cf9ca64,Adolescence:KnowledgeDomain,2025,Shona,2025-06-05 10:48:00,primary_dynamics
18,description,mostlyef-002b-45e1-918f-4b3b4d502f8a,Adolescence:KnowledgeDomain,scenario_logicds.,Igbo,2025-08-05 00:15:00,recorded_at
15,description,mostly50-72b4-411a-9d41-bc4c08c4fe92,Adolescence:KnowledgeDomain,emotionalgainede ,Amharic,2025-08-06 20:35:00,: {
19,", ",mostlyfc-815f-4109-9d05-1feeaf8bb09a,Adolescence:KnowledgeDomain,", ",Oromo,2024-07-28 12:21:00,O 
13,"peer, ",mostly51-6079-4f0d-8ca9-752b2517e8e5,Adolescence:KnowledgeDomain,,Oromo,2024-04-24 16:26:00,"She0.,0.313,-0,.4839,0.09"
14,", ",mostlya2-e6e4-4553-8e51-0c889bb00b57,Adolescence:KnowledgeDomain,", {",Swahili,2024-12-13 08:37:00,A_language
19,: ,mostly46-68f0-4d2a-a32a-e1cf2d0cfae6,Adolescence:KnowledgeDomain,adolescence,Hausa,2024-04-21 14:05:00,primary_gained
16,", ",mostlydc-6d7a-4b5c-b05b-13d9aeb9625c,Adolescence:KnowledgeDomain,.,Yoruba,2025-06-06 01:26:00,A; a 
16,location,mostly2d-41d9-4afd-ba55-cb4efcfe1e50,Adolescence:KnowledgeDomain,: ,Swahili,2024-09-23 17:38:00,: 
18,",",mostly2f-b8ac-4f96-adf7-eb5710cc0780,Adolescence:KnowledgeDomain,wisdom_logicat,Yoruba,2024-05-30 16:58:00,:00 
17,He_years,mostlya0-e642-4974-957b-1986d7deefa8,Adolescence:KnowledgeDomain,,Oromo,2024-09-15 12:20:00,P
14,: ,mostly16-2438-490d-ab42-9ec646b764b5,Adolescence:KnowledgeDomain,", ",Swahili,2025-05-09 10:51:00,wisdom_years
16,description,mostly80-be26-4d90-8dbd-d3f81cee8f9f,Adolescence:KnowledgeDomain,primary,Yoruba,2024-03-11 16:26:00,M
16,recorded_tension,mostly21-5d29-4635-984e-701be53936ec,Adolescence:KnowledgeDomain,If,Yoruba,2024-01-16 09:07:00,recorded_
16,neural_embedding,mostlydf-bcce-47f2-9d33-81e36f547d3e,Adolescence:KnowledgeDomain,"age_tension to aneding a ink; v,, Nigeria ",Yoruba,2024-03-10 02:42:00,scenario_type
16,emotional_dynamics,mostlyd8-551b-4ba1-b276-2c1bfe5ddf8a,Adolescence:KnowledgeDomain,leadership-,Shona,2024-05-23 15:49:00,location: 
17,,mostly39-0541-4e50-a1c2-e0b36662e00e,Adolescence:KnowledgeDomain,"}, {",Shona,2025-06-30 05:11:00,_years
13, ,mostly34-2370-4b6a-b066-8e90c87105dc,Adolescence:KnowledgeDomain,recorded ,Igbo,2024-11-05 09:36:00,age_typeprocess
15,:_tension,mostly4a-c24d-4cdd-8b20-f43f8cc9e055,Adolescence:KnowledgeDomain,peer_,Swahili,2024-07-31 14:26:00,", "
17,_growth,mostly0d-1b0a-47bc-8e2d-fbd3d3bcddc8,Adolescence:KnowledgeDomain,peer_dynamics,Zulu,2024-07-06 17:26:00,emotional_embedding
18,wisdomSheembeddingars: ,mostlydc-2ca6-459d-bb61-128738b0acd3,Adolescence:KnowledgeDomain,cultural_dynamics,Hausa,2024-11-05 10:32:00,}
16,cultural0.,mostlyc3-065c-410e-9ad1-7733187445db,Adolescence:KnowledgeDomain,If_tension,Shona,2024-06-15 16:50:00,emotional_growth
18,",_",mostly9d-713b-4bb2-ac1f-fc83f6166b99,Adolescence:KnowledgeDomain,recorded_growth,Yoruba,2025-06-30 22:18:00,: 
15,reasoning_type,mostly2e-6105-40f9-9d1e-117660ccc920,Adolescence:KnowledgeDomain,B,Oromo,2025-04-14 05:35:00,A student
19,recorded_growth,mostly24-6de6-42d6-81fa-7a674822df4a,Adolescence:KnowledgeDomain,,Oromo,2024-01-10 06:45:00,scenario_gained
18,2024,mostlyae-7114-4e62-80db-4c39dadcfd0e,Adolescence:KnowledgeDomain,reasoning_,Amharic,2024-01-06 02:45:00,neural_
14,"-,-0.06130.04013-,0.020.79.",mostlyc3-d3c1-48fe-a5f3-0e9939339aad,Adolescence:KnowledgeDomain,}_process,Hausa,2024-03-02 20:32:00,scenario_process
17,emotional,mostlybc-dfc5-4a53-8a61-151ec336df5b,Adolescence:KnowledgeDomain,primary_at,Zulu,2024-10-09 22:51:00,A.
14,: ,mostly83-ec1f-4047-8cd5-d53260156a11,Adolescence:KnowledgeDomain,"H, ",Yoruba,2024-07-10 20:28:00,", "
15,description,mostlya5-bc16-403a-8f83-37c9734e8df4,Adolescence:KnowledgeDomain,"He inc c,e- a a and.",Swahili,2025-06-29 21:54:00,A.
19,scenario_at,mostly4f-5c1c-45de-915c-13e5ddaa84ec,Adolescence:KnowledgeDomain,outcome ,Amharic,2024-09-21 20:32:00,outcome
16,primary-en1.280902T-0..5,mostlybf-dc16-4d68-bdfb-cde244c02f6c,Adolescence:KnowledgeDomain,", ",Hausa,2025-09-30 21:39:00,primary_embedding
19,: ,mostlyab-e2ad-4f50-99cc-af83e44b15d3,Adolescence:KnowledgeDomain,"Ao., ",Oromo,2025-01-17 22:06:00,: 
16,: {,mostly47-763b-465b-8042-13a5f9e1b6c8,Adolescence:KnowledgeDomain,_tension,Swahili,2024-02-18 08:28:00,}_process
13,P,mostly4a-65cd-4c63-a77a-d10fe6ae9d09,Adolescence:KnowledgeDomain,description,Oromo,2024-04-04 20:20:00,", "
15,wisdomoutcome,mostly53-0b58-4dd9-8bd4-7187edd94f93,Adolescence:KnowledgeDomain,", ",Yoruba,2024-12-24 22:49:00, 
13,outcome0.,mostly97-8e68-4b82-987d-7ac0e2e972f5,Adolescence:KnowledgeDomain,{,Swahili,2025-09-03 04:32:00,"P_gained, "
19,} {,mostlyc8-feb1-4488-8954-807c52a11cd6,Adolescence:KnowledgeDomain,: {,Oromo,2024-10-05 19:15:00,: 
18,emotional_dynamics,mostlya0-91a3-4449-8b27-64076e94a2c1,Adolescence:KnowledgeDomain,peer,Yoruba,2024-04-19 20:04:00,", "
14,age_at_embedding,mostlyf4-aea1-4bcc-85ba-664962bb1ec0,Adolescence:KnowledgeDomain,"symbolic_language0, ",Igbo,2025-09-30 21:39:00,", "
17,location,mostly15-21ad-4731-93bb-cf8f74a921c9,Adolescence:KnowledgeDomain,primary_at,Amharic,2025-01-06 15:02:00,", and "
15,She: ,mostly50-fc73-4007-af25-f93dbb8b616c,Adolescence:KnowledgeDomain,: ,Hausa,2024-11-29 03:11:00,cultural
14,outcome,mostly94-732d-4855-8a62-d19ad3b703f1,Adolescence:KnowledgeDomain,primary_language,Shona,2025-09-30 21:39:00,reasoning
19,Shep,mostly40-c9ee-4089-a33e-2e8f00adbad9,Adolescence:KnowledgeDomain,_language,Oromo,2024-02-29 17:08:00,M_embedding
13,1.,mostly95-38d9-4705-9d1d-858422a87a22,Adolescence:KnowledgeDomain,cultural_logic,Swahili,2024-11-24 18:45:00,primary_embedding
17,",logic",mostly29-978d-4d2d-bb65-2418380ab662,Adolescence:KnowledgeDomain,recorded_years,Hausa,2024-12-30 10:33:00,", "
14,location ,mostlya1-261a-4348-bd79-d71fd5c13858,Adolescence:KnowledgeDomain,:,Amharic,2024-11-10 05:54:00,peer_years
19,description,mostly7b-73c9-45c8-ad01-7c5586137ba0,Adolescence:KnowledgeDomain,symbolic: ,Swahili,2025-09-30 21:39:00,P
18,"A, ",mostlyb4-686c-4e3b-a3eb-889d1d9d03e4,Adolescence:KnowledgeDomain,: ,Zulu,2024-03-20 19:40:00,She
15,}cultural {,mostly42-c687-4c36-9d61-4d4ac1c1d469,Adolescence:KnowledgeDomain,age_00,Zulu,2024-05-17 23:53:00,emotional_logic
16,", ",mostly9a-50e1-4505-8301-3ddcaec89fa8,Adolescence:KnowledgeDomain,reasoning_,Hausa,2024-06-22 11:03:00,P
18,location ,mostlyd1-a14d-4ab0-9a13-f9eeb792c285,Adolescence:KnowledgeDomain,",primary",Yoruba,2024-07-05 12:20:00,emotional_ 
14,"-, .",mostly01-0140-4268-84ec-75a04367d9c4,Adolescence:KnowledgeDomain,symbolic_gained,Zulu,2024-04-30 18:04:00,: 
15,,mostly6f-4589-4a03-96e4-4f68eca1a819,Adolescence:KnowledgeDomain,wisdom,Hausa,2024-07-05 18:44:00,"scenariologic00, 0 "
18,:00,mostlya2-4c0b-47ea-b373-18ed5d4b6159,Adolescence:KnowledgeDomain,emotional_years,Yoruba,2025-02-23 13:09:00,outcome 
18,He_gained,mostly5a-4f32-4d11-b467-c7815d9275e5,Adolescence:KnowledgeDomain,", ",Yoruba,2024-06-30 16:18:00,age in
18,neural_,mostly39-2e42-4fa2-894b-951caa21fca3,Adolescence:KnowledgeDomain,Some,Zulu,2024-09-03 20:04:00,outcome
18,location,mostlye7-c8bb-4b17-a1f0-9df54a92631f,Adolescence:KnowledgeDomain,adolescence for,Swahili,2024-01-26 21:23:00,outcome
14,adolescence,mostlyff-6962-4f4c-80ae-194ee272375d,Adolescence:KnowledgeDomain,wisdom,Hausa,2024-04-20 05:17:00,A_er: 
17,2024,mostlyc5-c8da-4c01-82ca-174e52806d57,Adolescence:KnowledgeDomain,"Ping,ar00 ",Igbo,2024-02-10 06:08:00,Friendsr
18,outcome,mostly35-37a1-4ff9-9f1f-1e694b502b43,Adolescence:KnowledgeDomain,},Swahili,2024-02-23 20:15:00,A_embedding
14,outcome,mostlybc-134e-40fd-bc12-afb87677d957,Adolescence:KnowledgeDomain,: ,Igbo,2025-03-02 14:34:00,",-0.5237,0.,60.,-13.}"
14,,mostly8e-caa3-49a0-b8c4-e3afc174af25,Adolescence:KnowledgeDomain,cultural_ ,Yoruba,2024-06-24 22:49:00,location
14,"He, ",mostly16-2a1f-4210-b6fa-26d5fd3c0a4a,Adolescence:KnowledgeDomain,"A, ",Igbo,2025-02-19 11:13:00,", "
17,} ,mostly3e-ab22-40a4-a33c-efd6bebe899c,Adolescence:KnowledgeDomain,", ",Shona,2025-06-24 16:41:00,wisdom}_ {
13,",-0.97,0.819,1.548,0.097, .",mostlyfa-f2a0-4a17-9bc1-0f3f0f100c5d,Adolescence:KnowledgeDomain,: ,Amharic,2024-03-02 09:38:00,A_
17,emotional,mostly58-206d-4a90-b811-d6c2344c9527,Adolescence:KnowledgeDomain,"S_typedynamics, ",Hausa,2024-07-24 20:05:00,",growth "
16,S,mostly73-5067-47be-879b-7cf90573ab61,Adolescence:KnowledgeDomain,", ",Hausa,2024-05-18 07:29:00,"Ated,-06"
19,H,mostly2a-7f08-4b07-a36b-f700c38ff481,Adolescence:KnowledgeDomain,peer_years,Igbo,2025-09-30 21:39:00,description
13,"symbolic_, ",mostly5d-6400-4bdb-ba6f-a13076f70803,Adolescence:KnowledgeDomain,A-,Swahili,2025-06-18 14:43:00,
19,", ",mostlyff-982a-4c26-a45f-10b075670d63,Adolescence:KnowledgeDomain,neural,Shona,2024-01-02 19:22:00,2024embedding_gained
18,primary_language,mostly87-72e1-4131-bc87-19a0aae21521,Adolescence:KnowledgeDomain,adolescence,Igbo,2024-05-07 11:41:00,recorded_dynamics
13,primary_,mostlyd9-8510-493a-9cd8-004a760bdd1a,Adolescence:KnowledgeDomain,cultural,Swahili,2025-09-30 21:39:00,scenario_ing
19,A {,mostly5e-a5aa-44fa-8a33-0b43a38a51e0,Adolescence:KnowledgeDomain,culturalt,Swahili,2024-09-28 16:23:00,"Ps-T1 di, Nigeriap forese, "
16,"}He ;h,-_al.",mostlya0-d94b-47b8-83fe-6a6fa135fcf0,Adolescence:KnowledgeDomain,In,Yoruba,2024-04-23 09:21:00,cultural_tension
14,C,mostly9d-599c-45dc-b4e1-0b9bdb388bce,Adolescence:KnowledgeDomain,", ",Igbo,2024-06-23 18:32:00,emotional. 
14,reasoning_process,mostlyac-e933-45b3-80ed-96187c399d42,Adolescence:KnowledgeDomain,peer_process,Oromo,2024-08-11 22:12:00,", "
13,2024,mostlye0-4f62-4e70-8bd4-a4e392dc3802,Adolescence:KnowledgeDomain,"}700-ing-03ed;, c: ",Amharic,2024-06-29 18:21:00,Rembedding
19,wisdom_logic,mostly9e-c092-4c78-b3b1-2746de4067da,Adolescence:KnowledgeDomain,adolescence,Hausa,2025-03-25 11:26:00,He
15,"2024-,-1.",mostlyea-ccc9-44b1-a74d-1406b98fa158,Adolescence:KnowledgeDomain,",_type",Zulu,2024-04-27 17:38:00,
15,ethical_type,mostly88-f846-4863-9298-0d336fe76976,Adolescence:KnowledgeDomain,scenario_logic,Igbo,2025-05-18 08:38:00,cultural_growth
13,2025.,mostly0a-4cdf-4dbd-a67e-cef3cf64946b,Adolescence:KnowledgeDomain,S ,Oromo,2025-09-30 17:28:00,"A andersing-t bpalping f sl derso andyer theersi, {"
18,scenario_dynamics,mostlybd-5f2b-41ae-9b0a-2f07f60df46b,Adolescence:KnowledgeDomain,Pr_,Yoruba,2024-10-23 03:38:00,", "
19,", ",mostlyb2-1231-4633-b0d8-3f73c567aa00,Adolescence:KnowledgeDomain,outcome,Oromo,2024-06-22 18:08:00,outcome ink; in
16,symbolicageatesal s claterersitly,mostly01-3016-4c02-b8c5-3e8e9b15e542,Adolescence:KnowledgeDomain,emotional.,Zulu,2024-05-06 08:34:00,","
13,reasoningoutcome,mostlyd0-e057-4c67-9ee0-6806d42be860,Adolescence:KnowledgeDomain,", ",Yoruba,2024-09-25 01:08:00,"independence_tension, "
19,wisdom: ,mostlyb6-e376-4f99-9a1e-7ad909d1454b,Adolescence:KnowledgeDomain,R,Amharic,2025-04-12 13:50:00,", {"
14,,mostly3d-96ba-43df-8edf-638d18c2b53f,Adolescence:KnowledgeDomain,Some,Zulu,2024-03-27 11:49:00,M
15,"neural,: ",mostly06-144b-4fba-87e2-9f140b8dea95,Adolescence:KnowledgeDomain,", ",Shona,2024-07-16 03:56:00,reasoning_at
14,"1,-0.3882,-0.65,}",mostlyd7-d36b-482e-9f99-d1bb71cb434c,Adolescence:KnowledgeDomain,.,Shona,2024-06-21 18:37:00,D_-
19,"Hem, ",mostly3b-7c93-452e-a30e-90cdbbb057dd,Adolescence:KnowledgeDomain,peer,Amharic,2024-09-25 23:42:00,A_dynamics
18,adolescence- ,mostly78-368f-4a3c-bebe-cdbc725d47db,Adolescence:KnowledgeDomain,emotional_growth,Yoruba,2024-06-06 11:35:00,TheHe
19,Friends,mostly26-0ef1-41d8-bb97-7d5b05a58b14,Adolescence:KnowledgeDomain,", ",Zulu,2025-01-10 14:18:00,neuraln
13,"1-0.2.,--00.490.9480,0.,10.46,-02.",mostly24-e362-4bad-b020-702415de98df,Adolescence:KnowledgeDomain,cultural_,Zulu,2025-05-07 11:17:00,Friends
17,reasoning_tension,mostly12-286d-4bd1-9ae3-2cb985ac8068,Adolescence:KnowledgeDomain,recorded_language,Swahili,2024-10-30 12:04:00,recorded_embedding
16,A teen ,mostly24-bef5-477c-aa85-d691043f10de,Adolescence:KnowledgeDomain,scenario_d ais to aes srient tosi at.,Swahili,2025-06-10 02:23:00,Ifedm 
14,", ",mostly21-28f8-49b6-b8cc-8b06e982bee6,Adolescence:KnowledgeDomain,age_type,Igbo,2025-07-20 11:05:00,"Aing: ≥,"
14,neural,mostlye2-c1ab-4b86-9827-8f649aca0fdc,Adolescence:KnowledgeDomain,neural_embedding,Hausa,2025-05-02 02:14:00,", "
19,", ",mostlyf6-a2a1-4a52-962a-3cf2f7de8476,Adolescence:KnowledgeDomain,peer__-0.,Swahili,2024-02-29 06:23:00,", 18 a msees ag."
15,"adolescence}-sT, ",mostlyc4-4268-405d-bc20-0bbc13c4b674,Adolescence:KnowledgeDomain,recorded_tension,Hausa,2024-05-08 14:34:00,He
16,Some_growth,mostly56-506a-43d4-8f73-6f37a7d5c03e,Adolescence:KnowledgeDomain,"--0.31,0..2492,0.470,--.09.4,027,0.5.",Hausa,2024-05-28 11:09:00,", "
15,adolescence_,mostly1e-f49a-46a8-82a8-db861fd82958,Adolescence:KnowledgeDomain,", ",Amharic,2024-08-10 14:42:00,A inituor.
18,He0..,mostlye1-7554-42ae-ab5d-6ef03c54cdf3,Adolescence:KnowledgeDomain,He_type,Zulu,2025-03-24 01:26:00,recorded_embedding
15,", ",mostly80-9dea-4408-8e53-2d82cd9a3ab7,Adolescence:KnowledgeDomain,wisdom_,Zulu,2024-07-06 06:07:00,outcome
13,age_gained,mostly8a-2a5b-4022-bbb6-88df33426ca3,Adolescence:KnowledgeDomain,",",Oromo,2025-07-26 12:31:00,", "
14,age_dynamics,mostlya7-5acf-44ad-9c30-6e4de1139d95,Adolescence:KnowledgeDomain,emotional_000,Igbo,2025-06-23 09:58:00,peer
15,If,mostly96-e231-4a57-89f8-40ea2268b935,Adolescence:KnowledgeDomain,", ",Swahili,2024-07-31 11:57:00,",location"
19,"If1tingf totseddssing to to and sk,",mostly53-0d04-4c98-8f81-0bca30541599,Adolescence:KnowledgeDomain,_dynamics,Igbo,2024-01-23 15:58:00,E 
13,,mostlya2-a669-4011-8fee-fa964057832b,Adolescence:KnowledgeDomain,scenario,Amharic,2024-10-24 06:10:00,"Syears-es andara; v to, ands schoolar with, "
16,Friends .,mostly43-d0d7-496b-b7b7-ba32d10cd636,Adolescence:KnowledgeDomain,-00.,Yoruba,2024-04-19 21:36:00,", "
13,", ",mostlyf4-76b8-4440-8476-545f6c412ea6,Adolescence:KnowledgeDomain,"P, ",Shona,2024-09-10 02:29:00,Shegrowth
17,outcome,mostlyb8-935c-45fc-a043-5e4dc93ea34b,Adolescence:KnowledgeDomain,peerprocess,Zulu,2024-02-15 06:24:00,S
14,reasoning_,mostly2d-e8a6-4190-bf53-9fd7f432f9c7,Adolescence:KnowledgeDomain,scenario_}} ,Yoruba,2025-05-05 10:14:00,", language"
17,,mostly11-ae8d-409d-99b7-8e934d5cfb20,Adolescence:KnowledgeDomain,adolescence,Amharic,2025-01-16 09:56:00,E_logic
19,: ,mostly5c-7fc4-46d0-8b6a-dd3e9cf4b1aa,Adolescence:KnowledgeDomain,: ,Oromo,2024-01-07 18:56:00,primary_type
17,", ",mostlyd1-222b-4391-9b1c-e78d6df7a066,Adolescence:KnowledgeDomain,2024}_years02,Shona,2025-01-19 16:32:00,location
14,"-..,",mostly12-4e33-4a1f-bcf5-dfc5b163a847,Adolescence:KnowledgeDomain,"2025-0,0.79790,0.3872,-0.602,-0.02,-.} ",Zulu,2025-09-30 21:39:00,description_
13,primary_type,mostly46-7ac9-4b63-a726-33c53d379446,Adolescence:KnowledgeDomain,reasoning_type,Shona,2024-03-10 12:57:00,He.
15,", ",mostlyd9-e5ce-4abb-9c2c-8080ca70ea77,Adolescence:KnowledgeDomain,S_years,Amharic,2024-04-20 10:49:00,R
18,reasoningneural_types,mostly3f-09c0-47da-8982-ff779d62ccb7,Adolescence:KnowledgeDomain,"2024-105,1.120.34,, ",Zulu,2024-02-21 21:18:00,Atension
17,location,mostly89-116e-49bd-bf40-992bf000009f,Adolescence:KnowledgeDomain,Rgrowthlatean cingy bers.,Zulu,2025-01-02 16:11:00,", "
19,S},mostly6f-c7c8-4834-ad8b-2897d8840083,Adolescence:KnowledgeDomain,M,Zulu,2025-08-03 18:23:00,location
13,description,mostly28-d73d-4479-9797-320b791849af,Adolescence:KnowledgeDomain,ethical inal s p p py ,Igbo,2024-07-03 19:42:00,emotional
18,If{,mostlyab-f745-46ed-9415-91e447ffbe35,Adolescence:KnowledgeDomain,location,Yoruba,2024-09-01 03:40:00,wisdom_e 
18,emotional_ d1,mostly21-dd73-4f78-92e4-1e84c3f97c03,Adolescence:KnowledgeDomain,recorded_,Zulu,2025-04-24 09:56:00,} 
17,: {,mostly90-e8ab-4134-bd90-00e712a52647,Adolescence:KnowledgeDomain,location,Amharic,2025-03-30 23:26:00,: 15 sd
16,}reasoning_,mostly8d-8a89-4376-958c-481dc7b62989,Adolescence:KnowledgeDomain,reasoning_years,Zulu,2024-12-22 22:03:00,"Some,: "
17,", ",mostlyf0-4336-4408-9874-1b34b705e98e,Adolescence:KnowledgeDomain,", ",Zulu,2025-09-11 17:51:00,neural
15,", ",mostlyfe-2b18-4f86-9881-7004f684d667,Adolescence:KnowledgeDomain,outcome,Zulu,2025-04-19 11:14:00,"A} in_gainedt s to lao,ets school mya f m cuodingen."
18,"-T, ",mostly6f-414f-4a1b-9b1d-f1001c0ef0d5,Adolescence:KnowledgeDomain,_,Hausa,2024-05-23 15:29:00,description
15,adolescence,mostlycc-a46e-4f66-9fcf-66dcf545ee54,Adolescence:KnowledgeDomain,location,Zulu,2025-01-15 16:10:00,", "
18,"reasoningtype, ",mostly86-d4a0-4b72-8751-eaf27951cf85,Adolescence:KnowledgeDomain,} ,Yoruba,2024-03-26 09:42:00,cultural 
17,reasoning_tension,mostly96-e4df-4626-8631-c6835a228b11,Adolescence:KnowledgeDomain,", ",Igbo,2024-02-26 09:26:00,S_logic
16,A,mostly53-30ef-43ca-9aba-f3dd746a9828,Adolescence:KnowledgeDomain,emotional {,Hausa,2024-04-03 23:15:00,", s"
19,primary_,mostlye2-04f0-4bfa-982e-0c21e4b6adaa,Adolescence:KnowledgeDomain,"independencetype, ",Amharic,2025-07-17 21:30:00,description 
15,: ,mostlyce-4061-4b28-beeb-6ad4d4d1bf0f,Adolescence:KnowledgeDomain,: ,Yoruba,2024-01-19 18:22:00,", "
17,ethical,mostlyd3-ba98-487b-a882-d5e7c7a84981,Adolescence:KnowledgeDomain,wisdom,Zulu,2025-06-16 00:34:00,He
19,,mostly1f-bd52-44aa-a60e-f7b923fd9e00,Adolescence:KnowledgeDomain,,Oromo,2024-06-15 19:23:00,: 
19,"A-,-090.76963.66,-.",mostly86-0df2-4e60-b789-99bd9598d43a,Adolescence:KnowledgeDomain,2025{,Amharic,2025-05-23 21:42:00,reasoning_ 
18,":00,",mostly74-c896-44f5-9c3a-c82c8baffab6,Adolescence:KnowledgeDomain,: ,Igbo,2025-07-02 09:40:00,wisdom_embedding
13,A.,mostlyfe-f1ce-42e7-ab17-562ef4cb9164,Adolescence:KnowledgeDomain,wisdom,Shona,2025-07-13 18:56:00,aget; toytesed and toi l for a thess with ber;.
17,", ",mostly75-b2f4-42e3-b134-823638372792,Adolescence:KnowledgeDomain,S,Zulu,2024-06-15 00:40:00,"emotional_scenario:-0.0903,0.4,10.030948},1."
15,: ,mostlyfd-3cd8-491a-a9da-7c579c3bbeec,Adolescence:KnowledgeDomain,"Ar py c, ",Amharic,2025-03-20 22:20:00,2025symbolic
16,"Res, ",mostly1b-e1a0-4777-bc73-3b89f8f08ca9,Adolescence:KnowledgeDomain,"Hgrowthe, Ethiopia p andio foredsal the denings: {",Zulu,2024-06-11 18:28:00,: {
17,", ",mostlydc-5ced-42fd-86f9-217ff4a1e8b0,Adolescence:KnowledgeDomain,"-0.883,",Igbo,2024-11-10 14:48:00,{_language
18,If,mostly1c-2b1f-48b8-b2b6-8cbefb68bb3d,Adolescence:KnowledgeDomain,adolescencem ,Amharic,2024-08-06 21:29:00,"_,"
15,reasoningneurals.,mostly6e-4cb2-4df7-8042-2f27857b961d,Adolescence:KnowledgeDomain,description,Yoruba,2024-02-04 22:37:00,reasoning_logic
19,",, ",mostly24-664e-49f6-930c-7a4d7890b2a0,Adolescence:KnowledgeDomain,primary,Hausa,2024-06-19 09:10:00,"20250.030329,ing0."
18,description,mostlyb5-2547-4244-b85c-8644ad76c82b,Adolescence:KnowledgeDomain,emotional_at,Hausa,2024-03-10 13:59:00,reasoning_
16,outcome,mostlye4-e255-45d7-bb92-a4b1da9f5e1d,Adolescence:KnowledgeDomain,",",Yoruba,2024-03-16 13:12:00,"scenariolanguagesc em, "
14,2024,mostlydc-03f1-4c22-8031-8ed318d1c5e5,Adolescence:KnowledgeDomain,A,Hausa,2025-03-29 10:32:00,cultural_embedding
19,age_at,mostlyc4-b126-4439-9657-eaaaaee7a2a8,Adolescence:KnowledgeDomain,Heeaecs and aoraer a ts ,Zulu,2024-06-15 14:15:00,"B, "
14,recorded_logic,mostly41-523e-4657-b742-a0873d79c259,Adolescence:KnowledgeDomain,", ",Oromo,2024-10-03 18:41:00,location_language
14,", ",mostly65-935b-4814-ac13-52c34a0f6e24,Adolescence:KnowledgeDomain,"Aes,0.201.39,T 0.150,0.5,-10-0.169725,-0.69,-0.,-1: 84528,-.63-156.",Swahili,2024-04-30 16:34:00,primary_language
19,C,mostlyc6-ed42-4d3d-90cb-701f24c1e63f,Adolescence:KnowledgeDomain,2024-0817: ,Oromo,2024-03-29 14:16:00,: 
13,", ",mostlydb-304f-492b-96d5-d7e6eb184698,Adolescence:KnowledgeDomain,He-lar ,Hausa,2024-07-10 23:20:00,"Dtypeug a arle schoolsede andal,er sp forsalsent and b.s f,, "
13,culturalyearstension: ,mostly88-9311-4134-aee5-38d648f18caa,Adolescence:KnowledgeDomain,"emotional_at–tensioners,0.",Zulu,2024-05-23 01:55:00,2024
19,emotional_logic,mostlyc5-4d61-49f3-b7a7-4812e2b56aa3,Adolescence:KnowledgeDomain,symbolicat; a ines b withan,Oromo,2025-04-06 14:45:00,The
13,peer_type,mostly79-5486-4c27-9b00-831c34277eab,Adolescence:KnowledgeDomain,A,Zulu,2024-04-19 01:16:00,A 
19,symbolic_logic,mostlycb-b72f-4cfd-b3a9-43778e2b2773,Adolescence:KnowledgeDomain,symbolic,Oromo,2024-01-09 04:37:00,", "
15,"-03.0,1..9-0.24,, ",mostly3d-769c-4af8-998a-82590490693b,Adolescence:KnowledgeDomain,"S_-s,_-",Oromo,2024-03-04 22:30:00,wisdom_at
16,age_years,mostly62-1a4c-415f-aaec-43b3e8917698,Adolescence:KnowledgeDomain,recorded,Zulu,2024-07-25 23:58:00,", "
13,wisdom_growth,mostly40-fbbc-46b1-b255-bdc9be064302,Adolescence:KnowledgeDomain,"Heic,_process",Shona,2024-09-05 13:17:00,recorded_logic
14,Ss,mostly47-c49f-4cff-bcd3-58273536b1fe,Adolescence:KnowledgeDomain,She,Oromo,2024-02-23 12:56:00,2024
15,location,mostly1c-0c8f-46f6-bb92-b4b8da684dd4,Adolescence:KnowledgeDomain,,Hausa,2024-08-29 11:02:00,"scenario,"
