activity_type,age_months,age_years,context,description,developmental_milestone,emotional_development,id,labels,lesson_learned,location,name,object,object_type,predicate,primary_language,proverb_or_wisdom,recorded_at,relationship_strength,social_context,subject,subject_type,symbolic_logic,symbolic_representation,temporal_aspect
cultural,,7,,proverb_milestone,I,confidence,mostly68-a1ed-4ada-9faa-c8eba0246943,Childhood:KnowledgeDomain,"}childhoodrecorded a in aes kkktss a is and atb, ",socialasgy).,,,,,Hausa,O,2024-10-20 09:21:00,,developmental_years,,,age_years,,
cultural,,12,,description,developmental_at,respect,mostlye1-169a-488e-867b-99804293a669,Childhood:KnowledgeDomain,activity,}: {,,,,,Hausa,: ,2024-07-07 14:18:00,,primary_context,,,C:00,,
cultural,,9,,social_wisdom,activity_: ,confidence,mostly78-7807-4581-98e6-ce0b37451b1e,Childhood:KnowledgeDomain,neurala-peran c: {,description,,,,,Oromo,play,2025-03-09 02:09:00,,age,,,C,,
creative,,5,,"symbolicandand and andalyhialesededana, then for abari is sta ats abs andy.",social_typeat,cooperation,mostlydf-4375-466c-9a51-55cce1846688,Childhood:KnowledgeDomain,neural_or_00,recorded_development,,,,,Igbo, ,2024-08-26 07:04:00,,: ,,,: ,,
play,,9,,proverb_milestone,lesson_years,confidence,mostly1f-489e-498a-90ca-1a658a4e046c,Childhood:KnowledgeDomain,description,play,,,,,Zulu,: ,2024-11-07 04:42:00,,,,,} If ,,
game,,4,,Pan,Zulu,cooperation,mostly5b-515e-41db-bb59-5dbc99e111b9,Childhood:KnowledgeDomain,Aor (esingesau;k waled.,2024,,,,,Yoruba,F,2024-05-18 18:05:00,,activity f_wisdom,,,S_uwisdom,,
play,,4,,social_at,"}}ai the aero,.",creativity,mostly22-e01d-403c-a7da-c4d32e8d4213,Childhood:KnowledgeDomain,primary_at,S {,,,,,Zulu,",-0-6702.: {",2024-02-01 06:40:00,,: ,,,T ,,
storytelling,,7,,symbolic,M: ,empathy,mostly78-7457-4a7e-a90f-578f5055232a,Childhood:KnowledgeDomain,A ,"proverb--1-19-25-07119.:,0.8.57T,47,0.17",,,,,Hausa,age_at,2025-06-16 07:22:00,,emotional_development,,,: ,,
game,,3,,If,neural_type,empathy,mostlyb4-810c-4ddc-b647-11e624c81620,Childhood:KnowledgeDomain,: {,T1. ,,,,,Zulu,", {",2025-09-28 19:43:00,,activityTat: ,,,-,,
physical,,11,,: ,{,creativity,mostlyad-8e90-48bd-95a6-cff11d935913,Childhood:KnowledgeDomain,:} ,Zulu ,,,,,Hausa,recorded,2024-08-10 14:02:00,,Cu,,,Zulu,,
social,,9,,B_learned,activity_logic,creativity,mostlyef-81db-427b-93d7-ac094c2d24fc,Childhood:KnowledgeDomain,primary_type,Bembeddingyr p {,,,,,Swahili,C {,2024-10-02 16:30:00,,age,,,neural_context,,
play,,3,,activity_embedding,}: ,curiosity,mostly53-dd5f-41dc-bb06-91c2307b1c67,Childhood:KnowledgeDomain,}{ed0.T ,Swahili,,,,,Swahili,"S, ",2025-04-10 23:27:00,,description,,,S,,
creative,,9,,lesson_development,location,respect,mostly78-0e18-4bfc-8cdb-9a7f6e7c0344,Childhood:KnowledgeDomain,respect_embedding,location,,,,,Igbo,proverb_at,2025-08-26 17:19:00,,social,,,If,,
social,,8,,lesson ,neurallogic,empathy,mostly8b-b819-437d-bb6a-d24013a2e89a,Childhood:KnowledgeDomain,,age,,,,,Oromo,If_type,2025-09-28 19:43:00,,age_milestone,,,2025,,
physical,,10,,},",0-2-05.17402,--0.0172,-030.4,12, then.0,1.6",cooperation,mostlyc0-f12a-40cf-9329-454351b97faf,Childhood:KnowledgeDomain,", {",primary_milestone,,,,,Shona,"Bandiineninyrric-kic, theer css s.an, then.",2024-04-30 15:51:00,,--1,,,age_type,,
play,,4,,primary_wisdom,", ",cooperation,mostly85-feaa-456e-8fdd-ed4936db8fd7,Childhood:KnowledgeDomain,: ,proverb,,,,,Swahili,age_learned,2025-04-28 19:06:00,,2025,,,primary,,
play,,8,,", ",: {,curiosity,mostly60-936c-4b80-bffa-aa79296c1e54,Childhood:KnowledgeDomain,emotional ae andm t and t in,social_logic,,,,,Swahili,symbolic_wisdom,2025-08-29 04:23:00,,,,,",{",,
game,,5,,developmental_type,,cooperation,mostlya4-7372-4e4a-8adc-e5ee2531a9f4,Childhood:KnowledgeDomain,", ",location,,,,,Zulu,: ,2024-01-05 08:03:00,,",",,,neural_language,,
learning,,4,,: ,"B-0.6400918, ",curiosity,mostly4a-96c0-420e-bec3-dd544e53a34b,Childhood:KnowledgeDomain,location,: ,,,,,Yoruba,"Ifes,. a, ",2025-02-28 18:12:00,,developmental,,,", ",,
learning,,3,,proverb_1,Hr sas and ofaesbarer ,curiosity,mostly89-802f-42c5-b85f-25a5d838c63f,Childhood:KnowledgeDomain,activity_type,activity ,,,,,Hausa,Peadansal,2024-05-30 21:40:00,,M,,,activityembedding,,
creative,,9,,"R,s.4",Pory w ssy es,curiosity,mostly71-2b06-4fc9-9c8f-25be73af1d77,Childhood:KnowledgeDomain,primary_language{,location,,,,,Amharic,_,2025-03-07 00:33:00,,Ifkor_logicat,,,"}, erDine",,
storytelling,,4,,activity_wisdom,2025 ,respect,mostlydc-f7cf-4867-b2ce-dca51984cc5a,Childhood:KnowledgeDomain,recorded_or_,P.,,,,,Amharic,", _development",2024-03-19 20:43:00,,O,,,lesson_development,,
learning,,4,,If a btalc sess and t feshsaingys f.,primary_years,cooperation,mostly34-c607-4cc9-92a9-1c7a8ba96d76,Childhood:KnowledgeDomain,,E_context,,,,,Yoruba,lesson,2024-04-01 10:33:00,,Cin inuo ta mp with thea isek;alr ph).,,,,,
storytelling,,7,,,,empathy,mostlyd5-cc4c-4326-967c-7dafd891cfe0,Childhood:KnowledgeDomain,social_context,emotional_type,,,,,Amharic,If {,2024-12-11 02:55:00,,recorded_context,,, ,,
cultural,,8,,description,description,curiosity,mostlyc2-5a35-46a6-859d-b0c0d176cbd0,Childhood:KnowledgeDomain,location,"P, {",,,,,Oromo,Zulu,2025-03-01 03:52:00,,S_at,,,If,,
cultural,,12,,",, ",", ",respect,mostlycc-b1ab-4ca9-afc6-7cf0e046035a,Childhood:KnowledgeDomain,proverb_or,If,,,,,Swahili,developmental,2024-04-28 12:19:00,,2024_type,,,neural_logic,,
learning,,8,,activity_language,activity_milestone,curiosity,mostlyd4-7c20-4c18-85eb-f972a0548c73,Childhood:KnowledgeDomain,If,social_at,,,,,Igbo,"Sror, ",2024-12-17 00:28:00,,", ",,,age-06-_01type-T: ,,
creative,,9,,If you,lesson_at,resilience,mostly2e-1575-49f5-992a-26b08b0c645d,Childhood:KnowledgeDomain,2025 {,emotional_learnedmilestone,,,,,Amharic,: ,2025-06-08 07:05:00,,{,,,"A, ",,
storytelling,,7,,"If theacd aanu, andeal","neural-008,-.1691.",respect,mostly9f-b204-47e8-b62a-fc9e7adb55e4,Childhood:KnowledgeDomain,2024,2024 ,,,,,Hausa,description,2025-09-28 19:43:00,,primaryoa,,,emotional_,,
cultural,,12,,emotional .,K,respect,mostly88-2dc1-4f54-9fcb-e0dc45d15979,Childhood:KnowledgeDomain,,: ,,,,,Hausa,I,2024-01-24 18:07:00,,2024,,,emotional_or_development,,
storytelling,,6,,play,emotional_type,respect,mostly94-102e-471e-9105-e12bb6e97e6f,Childhood:KnowledgeDomain,symbolic_type,", ",,,,,Igbo,symbolic_at,2025-01-09 02:09:00,,,,,R_typewisdom,,
storytelling,,8,,symbolic_language,", ",resilience,mostly05-89f7-409c-a62f-85439956b122,Childhood:KnowledgeDomain,,location,,,,,Igbo,location,2025-03-18 04:24:00,,developmental_atmilestone,,, ,,
play,,7,,2024Tat: ,C,respect,mostly9d-b5ba-4be7-bb34-b547eb464018,Childhood:KnowledgeDomain,2025,} ,,,,,Swahili,", ",2024-05-06 00:30:00,,"Ifts, ",,,: ,,
storytelling,,3,,If { theing fs tarya theseri.,Mand_wisdomor.,cooperation,mostly22-be1f-4b2a-9640-b1b833ea0d86,Childhood:KnowledgeDomain,location,location,,,,,Swahili,social,2024-04-05 23:09:00,,recorded_embedding:} and,,,social,,
social,,4,,Pinin as t;tsap b.ti with,,confidence,mostly25-c8bc-4c1d-a417-7112a24618ad,Childhood:KnowledgeDomain,}_}a ,: ,,,,,Swahili,R ,2025-05-25 06:22:00,,,,,primary_,,
learning,,9,,developmental the,age: ,curiosity,mostlyfa-0dd1-49aa-91ab-a6d10d714195,Childhood:KnowledgeDomain,symbolic{ theas dp w andbt in ,neural,,,,,Oromo,location,2025-09-28 19:43:00,,emotionalactivity_ h,,,primary,,
physical,,9,,neural,activity_logic,resilience,mostly9c-ea05-4ddd-b892-a3099596ceee,Childhood:KnowledgeDomain,proverb_wisdom,If_milestone,,,,,Swahili,proverb_embedding,2025-07-19 17:09:00,,proverb_milestoneor_u,,,", ",,
storytelling,,11,,: ,respector s_.,curiosity,mostly6f-07db-4069-8259-1ad67962539d,Childhood:KnowledgeDomain,"A-1.50., _wisdom", ,,,,,Hausa,symbolic_ ,2024-04-22 23:03:00,,emotional_context,,,_development,,
cultural,,12,,description,activity_,respect,mostly59-f53c-41d2-9390-ba430b985cb4,Childhood:KnowledgeDomain,: ,: ,,,,,Yoruba,neural_type,2025-09-28 19:43:00,,}}neuralic {,,,: ,,
storytelling,,8,,"2025.5, 4",emotional_embedding,curiosity,mostly83-e0b9-4c62-94a4-625c03cb2b54,Childhood:KnowledgeDomain,C_language,If {,,,,,Igbo,C thees.,2025-01-10 02:28:00,,I,,,",orteasd and nas;caal ptl h",,
storytelling,,7,,", ","20256,0.4,2: recorded,-0.",cooperation,mostlya0-d296-4b88-906a-b686a94b06a3,Childhood:KnowledgeDomain,", ",N,,,,,Yoruba,age,2024-02-09 04:38:00,,If,,,location,,
play,,8,,age ,lessons,empathy,mostlya1-55c5-42b7-bb11-916b69afa56f,Childhood:KnowledgeDomain,neural_embedding,:,,,,,Igbo,,2025-05-06 14:07:00,,lesson_logic00,,,C}esl.,,
physical,,9,,location,Ifanases.,curiosity,mostly6f-2481-483c-9d18-b4762b527fca,Childhood:KnowledgeDomain,developmental_context,: ,,,,,Oromo,lessonlogic,2025-07-27 04:43:00,,developmental_wisdom,,,", {",,
creative,,5,,description,age_or,confidence,mostly52-a8fe-4734-9ea8-f7ec8ef6d64a,Childhood:KnowledgeDomain,: ,primary_milestone theu.,,,,,Igbo,emotional_logic,2024-04-07 08:23:00,,symbolic_or_or_logic,,,developmental_wisdom,,
cultural,,12,,", ",2024- ,respect,mostlyd6-04d4-497c-a5c2-cb60061b92e6,Childhood:KnowledgeDomain,recordede_language,activity_logic,,,,,Hausa,", ",2025-05-11 06:09:00,,description ,,,P,,
game,,3,,neural_embedding,Ifas thea aes in hpesor the inal,confidence,mostly17-397b-43e7-8141-5d2b031105b8,Childhood:KnowledgeDomain,: ,social,,,,,Amharic,", {",2024-02-16 01:55:00,,description,,,__context,,
game,,5,,Sandesit {oing,",1",cooperation,mostly32-cde6-44fe-ab0c-ffd7c31c29e5,Childhood:KnowledgeDomain,emotional} ,developmental_language1.,,,,,Hausa,P.,2024-02-15 03:47:00,,age_: ,,,If,,
creative,,7,,T_or_language,,cooperation,mostly07-46df-4ed5-a49e-a455a6c99f4e,Childhood:KnowledgeDomain,emotional ,location,,,,,Hausa,developmental_learned,2025-09-28 19:43:00,,",  : ",,,E cpmesringaredes ando pyod anda aoredikes.,,
storytelling,,8,,age,primary_milestone,curiosity,mostlye5-ab7c-4509-b482-e0e3382bc11e,Childhood:KnowledgeDomain,,: ,,,,,Swahili,,2025-01-08 11:53:00,,: ,,,", ",,
social,,4,,childhood_development,"}developmentt a sbenpy,-0.19,0.284.",respect,mostly71-22a8-409f-acb1-1bbb3c2bf6c3,Childhood:KnowledgeDomain,"2025-27,-0.,0...2507,--1.0838-0.627,-0.19T451.9,-0.",proverb_logic,,,,,Yoruba,: ,2025-02-13 10:28:00,,"recorded, ",,,: ,,
learning,,7,,Swahili ,age_milestone,confidence,mostlyf7-7133-41f6-b596-3e623bd3c21f,Childhood:KnowledgeDomain,Zulu,: ,,,,,Oromo,location,2024-03-04 13:21:00,,,,,"Pad, and p kar b withans.",,
game,,4,,: ,lessonan,curiosity,mostly3e-b2b7-4cec-bd29-9e66378768b1,Childhood:KnowledgeDomain,Ifari,",_learned",,,,,Zulu,"Eas; pero, theh, thenp theninget n.",2025-06-07 07:07:00,,Cs ,,,",{",,
creative,,10,,symbolic,developmental_learned,creativity,mostly92-9b33-4be5-aa90-bdf777eabead,Childhood:KnowledgeDomain,2025-050..,primary_language,,,,,Yoruba,}{,2024-03-14 10:30:00,,B,,,lesson_years,,
cultural,,4,,neural_milestone,: ,respect,mostly67-cd9f-4a3c-a6d5-55207ccdd586,Childhood:KnowledgeDomain,: ,"symbolicre s m te, ",,,,,Yoruba,emotionalrecorded,2024-05-03 20:53:00,,age_type,,,social_type s,,
game,,3,,neural_learned,":00, and00",respect,mostlyd9-dc6f-43b5-a8e0-9c966cfe60b4,Childhood:KnowledgeDomain,childhood_context: ,,,,,,Amharic,age_type,2025-03-20 23:03:00,,If,,,", ",,
learning,,3,,,Hausa_learned,confidence,mostlye3-a7e5-4f6d-8c76-be70f74b35bb,Childhood:KnowledgeDomain,childhood: ,2025,,,,,Swahili,"-0.8,-0-91.",2024-02-09 02:43:00,,lesson_or ,,,M,,
physical,,7,,developmental_milestoneT}development.,neural_logic,confidence,mostly24-7251-4886-94d0-cae756d4d58e,Childhood:KnowledgeDomain,: ,developmental_embedding,,,,,Oromo,T- ,2025-03-04 07:22:00,,neural_wisdom,,,: ,,
game,,9,,"respectank;sor,.",E,resilience,mostly25-b4a8-4f2c-a0f2-fc393533b779,Childhood:KnowledgeDomain,"C0.2310 to,.",Pe,,,,,Swahili,: {,2025-09-28 19:43:00,,} ,,,"--0.883828,104-1902..",,
storytelling,,11,,M,Ce ande e to s.ktsed).,cooperation,mostly7c-beb8-4f76-a18b-0a6796363c4d,Childhood:KnowledgeDomain,social_or,2025,,,,,Yoruba,primary_language,2025-09-12 20:38:00,,If,,,: ,,
play,,3,,location}},C_at,creativity,mostly73-d5ee-42ad-a5b2-8048880c5aca,Childhood:KnowledgeDomain,H},recorded_years,,,,,Swahili,age_years,2025-09-05 01:48:00,,{,,,Amharic: {,,
storytelling,,4,,", {",If,resilience,mostly89-8594-485d-a3cc-1e6292fff7f6,Childhood:KnowledgeDomain,age_type,age_,,,,,Amharic,activity__or,2025-05-06 06:53:00,,location the the sitau)uo a then for twy andedes so and,,,If,,
game,,5,,Amharic,primary_embedding,cooperation,mostly49-2e68-43ed-8288-8f8a6d0b74df,Childhood:KnowledgeDomain,primary_type,developmental_or_,,,,,Zulu,"recorded}ortsl the ine, thener p mort in he the andy.",2025-01-05 04:55:00,,N_k,,,: {,,
play,,11,,", ",Ssand  hhringesus.,cooperation,mostly52-c645-4c47-9242-7cf7945d030c,Childhood:KnowledgeDomain,2025 ,primary_learned,,,,,Zulu,C_milestone,2025-08-27 08:19:00,,social_or:wisdom ,,,: ,,
social,,7,,neural_learned,primary_language,cooperation,mostly15-f527-41b2-9d67-abdd301abb95,Childhood:KnowledgeDomain,"A-1120.69307,0.9.",", ",,,,,Zulu,confidence,2024-08-12 02:44:00,,age_language,,,} ,,
creative,,8,,"proverb_milestone, ",", ",resilience,mostlye9-993c-4ab7-818f-e301a0f2b445,Childhood:KnowledgeDomain,",0-.761,-0.097609,00.81340.61,0.965, then.050},.1,-0.606,0.0",social the,,,,,Igbo,developmental,2025-04-02 09:38:00,,"symbolicices, thens. the andas in ake toc hen spy to byb isu ( d with pess,era.",,,: {,,
learning,,9,,primarydevelopment,neural_at,resilience,mostlyf4-eb2c-406e-8acf-499c5b559099,Childhood:KnowledgeDomain,}_logic,proverb_language_development,,,,,Shona,Te mts a,2024-06-27 09:59:00,,H_.,,,If,,
learning,,6,,ageat.,Swahili,empathy,mostly30-73eb-4149-aec5-d0d6b3d1d4d2,Childhood:KnowledgeDomain,", 8 ",activity_-: ,,,,,Hausa,emotional_learned,2024-05-31 10:36:00,,If_,,,location,,
learning,,7,,emotional_learned,respect.,respect,mostlycd-68af-46a9-a204-6638a40fe0d9,Childhood:KnowledgeDomain,recorded_years,", ",,,,,Amharic,primaryat,2024-11-19 18:32:00,,,,,", ",,
storytelling,,3,,", ",lesson_milestone,curiosity,mostly79-e100-45db-811d-4f4d43fc0fef,Childhood:KnowledgeDomain,: ,proverb_years,,,,,Swahili,lesson_at,2024-10-10 23:07:00,,",1 ",,,neural_logic,,
play,,9,,activity,description,cooperation,mostlyc1-c6ab-4a40-8265-69484db35923,Childhood:KnowledgeDomain,",.052,0..45, ",F,,,,,Shona,,2024-09-05 03:53:00,,N,,,S_type,,
game,,3,,symbolic_logic, ,confidence,mostly0e-ad9e-4ed2-b624-08e33559e13d,Childhood:KnowledgeDomain,2025,Sor_at,,,,,Zulu,,2024-01-26 03:37:00,,social_wisdom,,,", ",,
storytelling,,3,,", ",age_years,respect,mostlyc5-0bc1-43b5-832c-d206741edd93,Childhood:KnowledgeDomain,R0., ,,,,,Amharic,_e,2024-12-14 01:14:00,,,,,: ,,
game,,4,,neural: ,social{,empathy,mostly60-f3c0-4fce-94c4-2ee1adf19f0f,Childhood:KnowledgeDomain,", ",symbolic,,,,,Shona,symbolic_language,2025-07-30 09:38:00,,description,,,E_milestone,,
play,,6,,}r ,lesson,confidence,mostly2e-fc04-427c-a566-4847ec3f73d7,Childhood:KnowledgeDomain,symbolic,"socialoreg, and",,,,,Yoruba,childhood,2024-12-24 17:28:00,,",-002",,,location,,
play,,11,,age_or_or,neurall,curiosity,mostly29-baaf-4602-a469-7d4875235385,Childhood:KnowledgeDomain,proverb__wisdom,recorded_development,,,,,Swahili,:} {,2025-06-25 15:19:00,,age_development,,,"I s in s, thensattstie,ed the",,
game,,5,,developmental_milestone1,Swahili,cooperation,mostly45-80d7-4420-a6df-689561bf0a6f,Childhood:KnowledgeDomain,primary_language2_at,},,,,,Hausa,social_context,2025-04-02 11:18:00,,description,,,Nr.,,
social,,5,,Ife aes t,primary_context,confidence,mostlyea-5e94-442b-85d3-f0ace9f71052,Childhood:KnowledgeDomain,K_context,Pie thetme the stanss-alingtt.,,,,,Igbo,C_at,2024-09-09 00:19:00,,: ,,,neurallanguage,,
play,,11,,primary_learned,"recorded, ",creativity,mostly05-c8c9-4ab9-9292-8edc748124df,Childhood:KnowledgeDomain,: ,F_embedding(ororesemtingm(en.,,,,,Hausa,If,2024-04-28 17:45:00,,"SwahiliTpktsal m, ",,,childhood,,
cultural,,12,,2024_logic,age_logic_language,confidence,mostly59-8782-4067-9bc4-97fb45666c9a,Childhood:KnowledgeDomain,F: ,Eeker in.,,,,,Yoruba,S ,2025-03-19 09:28:00,,confidence,,,", ",,
social,,9,,recorded an,age_context,cooperation,mostly5a-ed77-40ca-bcfb-10aefd863c6e,Childhood:KnowledgeDomain,primary_or_learned,C_milestone,,,,,Shona,If ,2024-03-10 14:39:00,,", ",,,: ,,
creative,,8,,B_learned,"A, ",curiosity,mostly08-ec5d-457e-a041-66fa9843d85d,Childhood:KnowledgeDomain,lessonor_wisdom,emotional_learned,,,,,Amharic,R_development,2024-02-22 02:38:00,,symbolic_learned,,,neural,,
game,,5,,playrping,learning,cooperation,mostly44-bfc5-452d-baae-df167748ae17,Childhood:KnowledgeDomain,recorded_learned,"developmental, ",,,,,Zulu,,2025-03-09 22:16:00,,developmental_wisdom,,,emotional__language,,
play,,5,,", ",symbolicat,cooperation,mostlyc6-5c4a-43b5-8f9b-55ad7363b6f5,Childhood:KnowledgeDomain,location,location,,,,,Igbo,emotionales: ,2024-12-25 09:55:00,,2024-,,,: {,,
learning,,6,,descriptions, ,confidence,mostlyd6-7993-4da3-b7b3-08995b2e818b,Childhood:KnowledgeDomain,emotional,respect,,,,,Yoruba,2024},2024-12-05 09:22:00,,proverb1ati ,,,symbolic_milestone,,
cultural,,12,,If_logic,proverb_years,creativity,mostly04-b572-4dda-b097-9d325b2a0d9e,Childhood:KnowledgeDomain,developmental_development,location,,,,,Shona,lesson_or s ,2025-08-30 08:21:00,,K,,,,,
physical,,3,,activity,} {,confidence,mostly59-0253-4cf8-b8c4-eb1b0847a8e3,Childhood:KnowledgeDomain,developmental_development,R_context,,,,,Amharic,symbolic,2024-05-15 17:30:00,,", ",,,: {,,
storytelling,,5,,C_language,proverb_logic,respect,mostly2d-f175-4fc8-9812-34fefe9b13a9,Childhood:KnowledgeDomain,learning,P,,,,,Hausa,symbolic_wisdom,2025-09-28 19:43:00,,description,,,B_logic,,
cultural,,12,,"S-16s,1.313,-0.0408312,-0.6215-,0.1-3",",0.",respect,mostly6e-2497-4f64-9bb3-43e4f49cb89e,Childhood:KnowledgeDomain,S,E_type,,,,,Zulu,H_years,2025-08-09 11:43:00,,primary_context,,,confidencealping a m m and htiy;etsesy then to,,
social,,11,,developmental_or_wisdom,Ifes ,cooperation,mostlyf7-973e-4b56-bbfb-b38b6361a507,Childhood:KnowledgeDomain,lesson_wisdom,: ,,,,,Amharic,I.,2025-02-09 08:01:00,,neural_type,,,", ",,
social,,7,,"-0.13050.39T,-0.62912,-0.707,-01.75,11307,--10202-1.07",description: ,respect,mostly62-5295-4634-bcff-f63987ec6773,Childhood:KnowledgeDomain,S_or,neural_milestone,,,,,Oromo,: ,2025-08-08 03:14:00,,social_at,,,: ,,
social,,6,,primary,confidence.,creativity,mostlyd9-2482-4658-b184-7f93b41a9874,Childhood:KnowledgeDomain,If the,If_years,,,,,Oromo,primary_language,2025-09-28 19:43:00,,developmental,,,play,,
creative,,6,,location,emotional_at,curiosity,mostlyb8-2403-41e8-85bd-9b792418ca34,Childhood:KnowledgeDomain,"Eesip aupsor,b cessw.",", ",,,,,Hausa,age_oring,2025-03-26 09:40:00,,", ",,,A,,
storytelling,,7,,R_language: ,A ,respect,mostlya4-f27a-42cf-8c9e-d07a14234c4f,Childhood:KnowledgeDomain,}{,: ,,,,,Swahili,Amharic,2025-01-19 13:00:00,,: ,,,activityactivityor_at,,
storytelling,,10,,primary_context,neurallanguage,curiosity,mostlyc0-805a-4f22-a03f-1b717922700d,Childhood:KnowledgeDomain,"P, ",description,,,,,Yoruba,C,2024-08-15 20:02:00,,neural2024_years,,,social_language,,
storytelling,,8,,":embedding, ","N--1.5,0.",respect,mostlyb0-7296-44e0-bf08-7d51f1728644,Childhood:KnowledgeDomain,P as,,,,,,Igbo, ,2025-04-26 22:43:00,,activity ,,,symbolic_logic,,
storytelling,,8,,learning,: {,respect,mostlydc-8b60-4852-ae1f-ff6516082aab,Childhood:KnowledgeDomain,proverb1{,} {,,,,,Igbo,M,2024-05-18 01:45:00,,: ,,,lesson,,
creative,,5,,,symbolic h_,empathy,mostlyd1-bcfa-4929-88f3-7ae3885a74a4,Childhood:KnowledgeDomain,Er smeo ,age_context,,,,,Igbo,"20240.088,-0.8T15,15-080806}: ",2025-02-28 08:42:00,,", ",,,activitykasa,,
game,,5,,} ,"2025-0.06-,-T07: ",resilience,mostly66-7ae3-4ed9-a2ad-cdf04bce61f3,Childhood:KnowledgeDomain,: ,description,,,,,Zulu,: ,2024-05-21 15:53:00,,If,,,: ,,
learning,,4,,lesson,So ,confidence,mostly91-e93e-4351-abf2-9522fa57a73f,Childhood:KnowledgeDomain,"2025-0108,-02.06011,-.","primary a fa f p theves, ande, ",,,,,Yoruba,,2025-02-19 10:02:00,,description,,,social_learned,,
learning,,9,,: ,activity_logic,curiosity,mostly6e-e329-4c10-824b-06e6b0a11920,Childhood:KnowledgeDomain,,neural_embedding,,,,,Amharic,recordedi {,2024-03-07 15:07:00,,play ,,,}B_embedding,,
storytelling,,6,,}description and_eses,F,resilience,mostly0f-37db-4620-8250-a6bfe71b4a37,Childhood:KnowledgeDomain,location,social_type,,,,,Igbo,location,2025-09-28 19:43:00,,Zulu,,,: ,,
game,,9,,developmental_type,S,cooperation,mostlya9-1b78-4618-8393-245f22b2ddb5,Childhood:KnowledgeDomain,If,emotional_or,,,,,Shona,: ,2024-07-09 19:30:00,,", ",,,proverb_language,,
game,,3,,,lesson_language,curiosity,mostly3a-f3ae-41da-9875-efb96373284b,Childhood:KnowledgeDomain, ,} {,,,,,Oromo,neural_logic,2025-07-04 04:49:00,,locationasalane ,,,neural_language,,
cultural,,7,,Ban,:,confidence,mostly32-1137-473c-a8e3-d431eeb05ea5,Childhood:KnowledgeDomain,developmental_ ,emotional,,,,,Amharic,} {,2024-01-24 01:03:00,,} ,,,Ifank medingky kal witho tos and andta).,,
learning,,6,,primary_embedding,I,respect,mostlye7-f1dc-41d5-b912-713fb012fbf2,Childhood:KnowledgeDomain,location,location and-a.,,,,,Igbo,If,2024-06-03 09:43:00,,,,,location,,
learning,,11,,activity {,", ",curiosity,mostly51-4f1e-4a3f-be75-4782a7d54e8b,Childhood:KnowledgeDomain,: ,: ,,,,,Swahili,,2024-07-09 10:40:00,,{,,,description,,
learning,,10,,symbolic_wisdom,{,empathy,mostly66-d92e-409a-a873-7c4982ae0d18,Childhood:KnowledgeDomain,: ,: ,,,,,Zulu,P,2024-05-30 15:49:00,,"Buaresubip, ",,,", ",,
creative,,7,,description,"If mts a s, then s,0.584,,0.256 ",confidence,mostly31-2cc4-4962-b5ed-f9454ad7d9e0,Childhood:KnowledgeDomain,recorded_logic,neural_milestone,,,,,Hausa,developmental_language,2024-01-19 18:54:00,,S,,,activity {,,
storytelling,,8,,respect,: ,respect,mostly4c-abe0-440b-8bb2-2a61a61b4289,Childhood:KnowledgeDomain,: ,Zulu,,,,,Amharic,2025,2025-07-18 04:48:00,,neural,,,emotional,,
storytelling,,8,,recorded_years,location,curiosity,mostlyad-21ea-4c55-9601-8e85d99c37e7,Childhood:KnowledgeDomain,"Ifies, then and",If_language,,,,,Shona,{,2024-10-28 22:07:00,,,,,T_type{,,
storytelling,,5,,O_,B_context,cooperation,mostly30-9c74-4343-b143-0b064b051e70,Childhood:KnowledgeDomain,description,,,,,,Swahili,childhood,2025-07-25 15:48:00,,: se s bi and rey the ner.,,,neural_wisdom,,
