description,id,labels,location,primary_language,recorded_at,symbolic_logic
"Sa, ",mostlyf1-642b-4dad-b06d-38e54f16e5c4,KnowledgeDomain:RealLife,Surbanen na ya-iTkiranku wamarr ma.,Oromo,2025-02-10 11:03:00,
I_T,mostlye6-cac7-4c9a-9ccc-feacc7756a55,KnowledgeDomain:RealLife,Igbo,Yoruba,2025-05-30 15:16:00,_
", ",mostly52-a2d8-4fcf-a598-394d6d9ed8bb,KnowledgeDomain:RealLife,Kuo.,Zulu,2025-05-22 03:43:00,location
I,mostly3a-7494-4e3e-a931-9ec7fe446670,KnowledgeDomain:RealLife,Igbo,Zulu,2024-02-14 14:03:00,_language
Ku_appliedapplied,mostly4c-5a23-415c-98ec-f4d639e408b7,KnowledgeDomain:RealLife,real}a{,Igbo,2024-03-18 13:37:00,Wa_language
"solutionembeddinga_,-liaka wa. ",mostly82-8009-4bfe-9cd5-a4379558f3c4,KnowledgeDomain:RealLife,"M ati wa umaanin,tkiud m,inri",Shona,2025-02-26 04:44:00,location
"Ki-, ",mostly62-e4bc-4ad2-adb9-a915d0971349,KnowledgeDomain:RealLife,transferable_,Oromo,2024-06-13 11:34:00,outcome
S,mostly81-3560-4323-aa2f-ff9c51e00be9,KnowledgeDomain:RealLife,U wa,Zulu,2024-06-21 06:32:00,outcome
rural,mostlya0-5e0d-4069-aa5f-8fb5e3157f90,KnowledgeDomain:RealLife,resources_insight,Hausa,2025-08-10 18:26:00,2025{
healthcare,mostlyd6-0ead-4a09-9e48-d8ee7d3d16ef,KnowledgeDomain:RealLife,challengedescription,Oromo,2024-09-07 17:52:00,solution_domain
,mostly80-4c92-4a1c-8f35-6a284df76f7b,KnowledgeDomain:RealLife,symbolic,Amharic,2025-04-22 12:37:00,:05{
neural-language600,mostlye4-7e8b-4098-a2c6-fd9692b5e70f,KnowledgeDomain:RealLife,Ma1.T04,Oromo,2024-05-13 04:48:00,",0."
Wa,mostly70-dcf7-4aa3-9fbc-8b9c80e49890,KnowledgeDomain:RealLife,U_,Igbo,2024-07-17 13:57:00,challenge_at
outcome{,mostly04-6f45-4222-8f49-4e6653a23073,KnowledgeDomain:RealLife,",00",Amharic,2025-07-08 12:31:00,"A-0.154,-05.09,-0.72,10.1230.240: "
D,mostly10-456d-4dbe-814d-73761572ccce,KnowledgeDomain:RealLife,Ku} wa uzi ya u ya ya_ aji kuba ya ud waa wazi kwa ubae ki m mari ya.,Igbo,2025-09-03 16:14:00,challenge_at
challenge_applied,mostly72-4b79-47fc-badd-7be80780052b,KnowledgeDomain:RealLife,,Zulu,2024-07-22 15:35:00,
"rural,-141,--0.6,-0.0.08",mostly6b-e019-400e-841c-a96b85924fea,KnowledgeDomain:RealLife, ,Igbo,2024-07-13 23:58:00,"outcome, "
primary__faced,mostly66-4e67-471c-91e7-66db37a899e8,KnowledgeDomain:RealLife,", ",Shona,2024-02-03 14:15:00, 
Iorleandiram yakoin.,mostly28-5dee-4db5-bb07-94337ab8bb84,KnowledgeDomain:RealLife,solution_logic,Igbo,2024-06-13 14:03:00,
"Ku19,17-115.8,0.60,.",mostly2c-f88f-40ce-a0e1-d1930f7a7a34,KnowledgeDomain:RealLife,", ",Yoruba,2025-02-12 09:05:00,U
environment,mostlyb8-d64b-441a-b519-30222246efdc,KnowledgeDomain:RealLife,: used,Oromo,2025-01-13 12:20:00,scenarioat 
"2024T-1-0.799,0.9,1-00.623,-0.7,-0.17",mostly5b-9291-4d91-b9d4-e808c2b0e75f,KnowledgeDomain:RealLife,", ",Igbo,2025-03-09 06:35:00,outcome
,mostly23-4f67-4b88-94ff-f05feac3b970,KnowledgeDomain:RealLife,: {,Hausa,2024-04-16 20:02:00,transferable_faced
urban_,mostlye9-9848-4e27-9da8-60e3fdae43b6,KnowledgeDomain:RealLife,,Zulu,2025-01-14 15:53:00,_life
,mostlyb8-35ea-48e6-b97b-cbe4aeb39655,KnowledgeDomain:RealLife,"solution,T",Oromo,2024-12-22 14:45:00,"neural, "
A_faced.,mostly53-2e4e-442f-b8d6-9de30d3b9b8c,KnowledgeDomain:RealLife,Igbo,Swahili,2024-09-08 02:15:00,"M0.58,-0618."
", ",mostlyb6-dfe7-4cbd-bc14-ab492c1a3b66,KnowledgeDomain:RealLife,"transferable, ",Yoruba,2024-07-07 18:02:00,If
", ",mostly09-f6ac-4236-99a4-9b1599b210e5,KnowledgeDomain:RealLife,U_embedding,Amharic,2025-06-19 04:07:00,primary wa
_ ,mostlye4-cf12-45f1-af6c-f097efbf5494,KnowledgeDomain:RealLife,", ",Igbo,2024-04-01 02:35:00,recorded_logic
Uat,mostlya5-8073-49fa-b2e4-aeaecf89cf72,KnowledgeDomain:RealLife,Ukosefu: {,Shona,2024-09-27 23:08:00,}: 
Mat,mostly41-cd83-4dae-bab4-03379f9f19b6,KnowledgeDomain:RealLife,-_urban,Amharic,2025-02-27 03:24:00,"0.1-3,.49,0.28,-1.5624010,0.40."
", ",mostlye0-db56-46ff-bc59-a176d37d0467,KnowledgeDomain:RealLife,primary ,Igbo,2025-07-19 16:43:00,location 
location.,mostly0f-29b5-4da3-92c1-f3789c994e93,KnowledgeDomain:RealLife,}}} ,Amharic,2025-04-10 10:32:00,:
outcome,mostly53-23ed-41c7-b181-e3858a72dd23,KnowledgeDomain:RealLife,}}} ,Zulu,2024-06-19 03:21:00,", "
scenario_insight,mostly26-f23d-45e1-8f8f-0e494980d061,KnowledgeDomain:RealLife,}00,Hausa,2025-06-08 15:26:00,", "
: ,mostly0d-69a8-4065-a7e9-8594db572a50,KnowledgeDomain:RealLife,symbolic,Oromo,2024-07-09 15:17:00,
primary_insight,mostly2c-5f91-4583-842e-e8ba939394e3,KnowledgeDomain:RealLife,}_logic,Amharic,2025-06-16 21:07:00,recorded_: 
If ,mostlyc2-935c-4d7b-b975-2d336824d628,KnowledgeDomain:RealLife,If,Igbo,2024-11-25 16:37:00,"setting, "
resources_logic,mostlyed-ee7d-45bc-975e-dfafe30d80db,KnowledgeDomain:RealLife,: ,Zulu,2025-06-19 09:46:00,location
setting,mostly18-5c5f-4e68-aae4-c83595baf2ed,KnowledgeDomain:RealLife,",-005702,-T",Shona,2025-09-26 02:57:00,setting
: {,mostlya1-41fe-4e4b-add2-5285302da24a,KnowledgeDomain:RealLife,: ,Oromo,2024-03-02 06:36:00,Wa
Ikiwazi,mostlyc4-7a0d-42d1-845c-5a6dd926c74a,KnowledgeDomain:RealLife,challenge}logic,Shona,2024-01-08 07:25:00,Aurban
outcome_at,mostlyce-f235-4414-8e69-c050fa9ee1db,KnowledgeDomain:RealLife,solution__ ,Zulu,2024-02-25 14:50:00,scenario_insight
solution_at,mostlyb7-459d-427a-b52b-501e71c41a66,KnowledgeDomain:RealLife,transferable__embedding,Igbo,2024-03-12 18:51:00,"S kuri, "
If_ {,mostly21-c47f-4e63-ad54-dc5caa26c6a1,KnowledgeDomain:RealLife,"-i.3,026",Shona,2025-04-27 19:48:00,resources_at
,mostly8c-af9c-4779-bd72-b8a552d7b1a1,KnowledgeDomain:RealLife,2024_logic,Yoruba,2024-03-04 19:49:00,} 
location,mostly6f-6106-45be-b7f5-0d9b3a8ce922,KnowledgeDomain:RealLife,D_used,Igbo,2025-06-09 03:17:00,"-_,description"
resources_domain,mostly58-077a-4947-a77b-dcc6d363492f,KnowledgeDomain:RealLife,Dt_,Amharic,2024-05-19 02:32:00,: 
U,mostlye9-a7d6-489c-8478-4d01e57eb3ab,KnowledgeDomain:RealLife,: ,Amharic,2025-03-01 04:34:00,: 
2025urban,mostly3f-332e-4ca6-b0be-9123b416d31b,KnowledgeDomain:RealLife,"D, ",Shona,2025-07-19 19:48:00,: 
transferable_language,mostly78-bb0b-41e3-b323-ff8e7eab2d08,KnowledgeDomain:RealLife,challenge: ,Shona,2025-07-10 06:53:00,Ma_faced: 
_embedding,mostly07-fc5e-47d5-aadc-2efff54f61bb,KnowledgeDomain:RealLife,primary_logic,Shona,2025-09-07 04:51:00,":,, "
2024-0.269,mostly32-5cf1-48c5-b578-b3e2878914af,KnowledgeDomain:RealLife,primary_,Oromo,2025-05-04 06:12:00,",0, "
location,mostly0f-1ec2-4c62-b29c-2bac768bc420,KnowledgeDomain:RealLife,_applied,Oromo,2024-09-02 02:31:00,recorded_at
}}0,mostly41-0f2c-4239-9ecc-4b7ccfce87ef,KnowledgeDomain:RealLife,Ma,Swahili,2025-02-22 08:14:00,setting
}solution,mostly83-d2e5-457a-bb8c-3e1fb6bb00c4,KnowledgeDomain:RealLife,B,Swahili,2024-07-17 00:43:00,Mar_life
: ,mostlybb-da5e-477b-a851-f43e746b7894,KnowledgeDomain:RealLife,Dlanguage,Hausa,2024-09-06 15:34:00,2024recordedi ya na-.
: ,mostly26-c4f2-4aa6-a752-734ff92bec50,KnowledgeDomain:RealLife,__,Oromo,2024-03-11 04:14:00,educationappliedta
real_at,mostlyc4-9a7b-42e9-bd22-169daf594371,KnowledgeDomain:RealLife,scenario {,Zulu,2025-07-26 19:48:00,Ikiwa
setting_faced,mostly0b-1cb8-44de-8b4c-69565e0eba3f,KnowledgeDomain:RealLife,", ",Amharic,2024-05-01 00:14:00,2025_used
A_applied,mostly36-635a-43c2-a383-56600484f663,KnowledgeDomain:RealLife,"U}}---10T11-0.54,.89,6,005T:0218,-.",Amharic,2025-03-21 03:25:00,}}} {
neural_applied,mostly2a-30d1-4c63-8bbe-a5571386cb11,KnowledgeDomain:RealLife,urban_used,Hausa,2025-09-26 02:57:00,scenario_used
neural_.,mostlyec-fd4f-4a1f-aac1-c5c7337cb2c3,KnowledgeDomain:RealLife,solution,Amharic,2025-08-01 06:30:00,primary_used
urban,mostly2f-85b4-442b-81b2-d2a17a1c045f,KnowledgeDomain:RealLife,resources_applied,Shona,2025-06-30 06:00:00,location
Ma,mostly0f-6672-4eaa-8556-b8b0cf05225e,KnowledgeDomain:RealLife,primary__life,Amharic,2024-01-11 16:21:00,coastal
urban tabaka na e.,mostly11-8782-407f-aa67-e13935a118e9,KnowledgeDomain:RealLife,education,Igbo,2024-05-13 18:11:00,setting
: ,mostly57-51d6-4b19-8da7-8bc79fbad439,KnowledgeDomain:RealLife,A ,Igbo,2025-04-15 16:14:00,M wa miu ku.1.
", ",mostlyff-cd8b-4cd7-8e69-2c0ac12727eb,KnowledgeDomain:RealLife,Ukosefu,Zulu,2024-06-04 21:40:00,real_outcome
: ,mostly26-bf63-4d74-9f63-18297db3d033,KnowledgeDomain:RealLife,,Yoruba,2025-03-13 02:37:00,education
recorded_{,mostly2a-2ed0-4ad9-9c2d-4a305bc68286,KnowledgeDomain:RealLife,location,Shona,2025-09-04 10:15:00,
A,mostlyb2-7a0d-4ec7-870a-dd8ff37c1131,KnowledgeDomain:RealLife,challenge2_:00,Zulu,2024-06-27 12:42:00,"2024used wala nas za,lazi"
primary_domain,mostly4c-e30b-4b86-afdb-b3cc1e81781f,KnowledgeDomain:RealLife,solution_at,Zulu,2025-09-26 02:57:00,symbolic_embedding
setting,mostlycd-caa0-40ef-9acb-fb3817143ac7,KnowledgeDomain:RealLife,,Igbo,2025-06-19 00:14:00,recorded_used
urban,mostlyc8-75f4-4b28-886b-8536c97039cb,KnowledgeDomain:RealLife,", ",Shona,2025-08-22 06:10:00,: 
I_insight,mostlyb6-cff0-42de-8ade-6a90971b03fb,KnowledgeDomain:RealLife,Adescription,Igbo,2025-01-22 08:18:00,2025
"resources, ",mostly6e-7f3f-450c-b2ff-638a44951505,KnowledgeDomain:RealLife,solution,Zulu,2025-06-19 08:25:00,", "
description,mostly0b-d9cd-4b07-8c78-751c1552c3f0,KnowledgeDomain:RealLife,setting,Hausa,2025-02-14 20:58:00,2024-.35618
},mostly50-7ccd-4261-a0f4-3d8c4070b117,KnowledgeDomain:RealLife,Miapplied wa ya zaso za ya yasatioli wa mo,Hausa,2025-08-26 00:43:00,Zulu
"resources-.3183,,1.,-0.12,_0.-0.",mostly51-9341-497e-9327-4c3796a36f91,KnowledgeDomain:RealLife,: ,Shona,2024-09-02 03:46:00,
description,mostly72-dd0d-4ca4-a947-04c67dc162ab,KnowledgeDomain:RealLife,: ,Amharic,2024-06-10 02:34:00,Adomain._
,mostlyed-e56e-40a4-977a-6d6ee86fb08d,KnowledgeDomain:RealLife,: ,Swahili,2024-04-14 07:43:00,scenario_logic
urban,mostly78-1535-4191-a73c-1cea8cdb370a,KnowledgeDomain:RealLife,", ",Amharic,2024-06-21 02:00:00,scenarioi
", ",mostly51-d2af-4a50-af75-4bd24dac5662,KnowledgeDomain:RealLife,recorded_domain,Zulu,2024-01-22 15:26:00,"2024, "
: ,mostly4e-2f6f-4716-9a0f-317b47e21f44,KnowledgeDomain:RealLife,,Hausa,2025-02-07 19:17:00,symbolic
neural_a,mostlye2-fdc1-4f3d-93b7-4878583ed70b,KnowledgeDomain:RealLife, ,Amharic,2025-07-03 12:50:00,: 
"IfziT wa kwaji zatimdaamakoti ya,a mi nai ya {",mostly20-80e1-44e7-8c75-a4f17887b0d7,KnowledgeDomain:RealLife,Iiun,Swahili,2025-08-13 21:02:00,solution
Zulu_used,mostly6e-5a07-4671-aa95-a8881cd65e9e,KnowledgeDomain:RealLife,,Shona,2024-05-18 17:18:00,settingwa
recorded_domain,mostly04-9af4-40bd-8502-5ccdd6418587,KnowledgeDomain:RealLife,symbolic_insight,Amharic,2024-02-18 15:07:00,M
scenario_used,mostly98-1439-4f2d-b545-3565f43ed460,KnowledgeDomain:RealLife,"If_:-0.300.1881,0.570.06,-0.12:9",Shona,2025-09-26 02:57:00,Ifp 
primary_applied,mostly78-dac2-4766-ac90-ef19192f282c,KnowledgeDomain:RealLife,recorded ya_p,Yoruba,2025-01-20 01:02:00,Kin-0.0: 
location,mostlyf2-ed9c-47af-a7a6-0f0f1a15c78a,KnowledgeDomain:RealLife,_faced,Oromo,2025-04-07 21:08:00,real_embedding
}_at,mostlybc-e7d3-463b-a6dc-0dc9362b0602,KnowledgeDomain:RealLife,", {",Zulu,2025-09-26 02:57:00,", "
urban wa,mostlyfe-476f-4f44-b28a-fda640489a5a,KnowledgeDomain:RealLife,neural_faced,Igbo,2024-02-16 22:59:00,environment
If yaka,mostly53-d632-4c91-b504-6ffa08c768ef,KnowledgeDomain:RealLife,setting,Zulu,2024-04-10 07:43:00,symbolic_used
S,mostly24-c79c-4e9f-93d0-f9e5d463137b,KnowledgeDomain:RealLife,location,Shona,2024-08-12 17:22:00,: 
Mprimary_language,mostly86-69a2-4d15-b220-6a6425d49c9f,KnowledgeDomain:RealLife,K{,Igbo,2025-03-10 10:56:00,: 
: ,mostlyd9-038d-4407-98b3-98732c72d22d,KnowledgeDomain:RealLife,_logic,Igbo,2025-09-26 02:57:00,symbolic_used
K_embedding,mostlyc1-7d7b-4dc4-8f89-b7ae306c1461,KnowledgeDomain:RealLife,"-314i58,lataba ku, na wattabali., ",Amharic,2025-09-17 07:28:00,"resources wa ya ya, "
", ",mostly79-62f6-4389-94d2-6b7f2e54916f,KnowledgeDomain:RealLife,2024 ,Zulu,2024-08-23 01:00:00,"Ku_-1,- "
symbolic_logic,mostly0f-2768-47cf-b25f-5c6901fa6b0b,KnowledgeDomain:RealLife,If,Amharic,2024-08-23 00:23:00,"20251r2-0.3,0.7,4T "
recorded_applied,mostly2a-4ad6-44a9-97ef-3f21889f0eb1,KnowledgeDomain:RealLife,"20250.15, ",Amharic,2024-07-14 01:44:00,setting
If} ,mostly70-d110-426f-9e7f-cc9451c64911,KnowledgeDomain:RealLife,", {",Zulu,2024-04-20 15:26:00,primary_used
symbolic_life,mostly39-4380-45ab-a481-ce6b94913e56,KnowledgeDomain:RealLife,finance,Igbo,2024-08-29 15:15:00,", "
urban,mostlya4-40aa-4baf-8a72-49177c0779d6,KnowledgeDomain:RealLife,scenario_logic,Shona,2024-05-24 22:07:00,", "
A}at uma ,mostlycf-8eb3-402c-9078-ae995750a8cf,KnowledgeDomain:RealLife,", ",Yoruba,2024-08-20 23:25:00,I-0.8-19
: {,mostlyb4-a9d2-47b1-b0e4-e90d51bc9408,KnowledgeDomain:RealLife,If_domain,Yoruba,2024-04-12 13:17:00,resources_at
"I, ",mostlycc-230a-430b-a3b8-c733e518b280,KnowledgeDomain:RealLife,healthcare,Hausa,2024-06-06 11:33:00,transferable_language
setting,mostlyf9-b2f3-43e8-957b-b6fd19bb1db0,KnowledgeDomain:RealLife,2025_logic,Zulu,2024-03-20 03:26:00,M 
setting,mostlyda-e92c-496b-a941-79a1466a2c3a,KnowledgeDomain:RealLife,recorded_logic,Amharic,2024-07-18 15:54:00,}
scenario ,mostlyea-ffc6-469b-8625-8dde36b87872,KnowledgeDomain:RealLife,recorded_insight,Oromo,2024-08-01 23:00:00,setting
: ,mostly44-e4a5-42b2-83ed-d88b62ba964a,KnowledgeDomain:RealLife,real ,Yoruba,2024-06-06 21:39:00,Miapplied.
transferable_life,mostly50-f2d7-427b-8cb8-ded1db956cf8,KnowledgeDomain:RealLife,: ,Hausa,2025-09-26 02:57:00,neural
transferablescenario_insightembedding,mostly8a-f920-45a2-8ad0-2923f6284c9e,KnowledgeDomain:RealLife,"2025,-0.051.24,-0.6, ",Yoruba,2024-06-21 18:56:00,outcome
primary__at,mostlyff-b7ff-43db-843a-94aac1e6301c,KnowledgeDomain:RealLife,A-eeli na na ma wa ya katika waok m wa.,Amharic,2024-08-02 23:09:00,","
description,mostlye6-ee97-462e-a580-054c27bbc362,KnowledgeDomain:RealLife,"D-15 nae-T-04Tata ku kwak ma,-0.5a.,1. ",Hausa,2025-09-14 02:42:00,: 
", ",mostlyd0-a431-430a-82b0-7899d7a84602,KnowledgeDomain:RealLife,Mi_,Zulu,2025-06-18 10:47:00,}: 
setting,mostly81-b20a-4d4c-96c9-30e00ffddca9,KnowledgeDomain:RealLife,A,Oromo,2024-03-29 16:18:00,", {"
",s_embeddingdomain",mostly20-6897-4ce4-958e-dc8075bb12c3,KnowledgeDomain:RealLife,"-0T,-11.09",Zulu,2024-08-17 21:04:00,description
"symbolic, ",mostly80-e96a-4de5-b9f5-052785953282,KnowledgeDomain:RealLife,: ,Hausa,2025-08-27 15:11:00,scenario wa
recorded_domain,mostlyc9-3529-4b55-91dd-7072ec2964be,KnowledgeDomain:RealLife,real_insight,Zulu,2024-08-27 23:24:00,symbolicapplied
solution_language,mostly2d-1f27-4347-b74c-5a4261b3c28d,KnowledgeDomain:RealLife,},Amharic,2025-01-06 02:35:00,neural_faced_
recorded_faced,mostly0a-6629-414c-a5ce-98f0b777baa3,KnowledgeDomain:RealLife,neural_embedding,Shona,2025-05-12 01:18:00,transferablerecorded} {
Mi_embedding,mostly2a-dccd-4c65-99e7-7ecc42e22d72,KnowledgeDomain:RealLife,}: ,Zulu,2024-06-21 01:35:00,I
": ji-0.17,-0.1.46, ",mostlybb-b612-4089-8aa9-6b7f4c36f9ad,KnowledgeDomain:RealLife,-1.,Swahili,2025-01-13 19:26:00,", "
A waalam ya vyar ki ya ku na u kuawe wa mikopoti ya ya ya.,mostlyc5-078e-4cc9-a465-e85557dcc696,KnowledgeDomain:RealLife,,Oromo,2025-07-25 04:15:00,U
"Shian  kwatira-, ya-.",mostly4c-af1b-41ae-b5bb-ed3708b27e5a,KnowledgeDomain:RealLife,resources_faced,Igbo,2024-02-19 21:02:00,
", {",mostly9c-856a-458e-96c3-b255792f02a1,KnowledgeDomain:RealLife,setting,Amharic,2025-06-08 02:39:00,M
description,mostlyee-3f3d-4757-9e9c-82ed1ab59a87,KnowledgeDomain:RealLife,symbolic_logic,Igbo,2024-02-20 23:10:00,: 
location_domain,mostlyc6-1f96-4554-813e-2d5958f4c25a,KnowledgeDomain:RealLife,scenario_used--TTT:00k na {,Shona,2025-05-19 22:35:00,"0.1,0.96-28,.8060..543 ya,--0.5491,0.T8-,0.46,-1..803,,: {"
2025,mostly28-d7a7-4d5c-96e1-cc7bac4a5a19,KnowledgeDomain:RealLife,"Ku-0:-0.,1.239,,0.58-,.",Shona,2025-07-24 16:11:00,
: ,mostly78-d051-4e4d-96c2-c943c2af86b4,KnowledgeDomain:RealLife,:,Amharic,2024-07-07 10:39:00,}language
K_logic,mostly0c-2f81-43c3-a7af-00a94166f486,KnowledgeDomain:RealLife,: ,Hausa,2025-09-06 21:03:00,", "
rural,mostly70-05de-4a3b-8fb7-9dd003a32f24,KnowledgeDomain:RealLife,setting,Yoruba,2025-05-22 01:35:00,setting
U0.,mostlyc8-f5f0-4644-b9bd-14545e2f1b68,KnowledgeDomain:RealLife,recorded__logic,Amharic,2025-02-04 02:42:00,primary_embedding
U,mostly0e-eaf2-4ced-9bfb-2e26599082c6,KnowledgeDomain:RealLife,Igbo,Hausa,2024-01-10 06:54:00,transferable_insight
primary_,mostly1f-4324-48ce-8aa6-4b7f1f6d3f36,KnowledgeDomain:RealLife,,Shona,2025-05-08 01:08:00,", domain"
solution_at: {,mostly2c-4724-4afc-b9c8-2df8ea1c3718,KnowledgeDomain:RealLife,: ,Swahili,2025-08-11 17:30:00,Ma_: 
symbolic_applied,mostly1d-098c-42ca-a6ec-9e2912b21ecd,KnowledgeDomain:RealLife,,Zulu,2024-02-20 04:36:00,recorded_language
: ,mostlya7-16d0-4941-b067-319b8a2325ab,KnowledgeDomain:RealLife,Ukosefu},Zulu,2024-12-20 21:30:00,"solution, "
M kuhuuka ya ku wa nkidasi.,mostlyea-d10f-43bc-900c-c9684a0a9243,KnowledgeDomain:RealLife,symbolic_domain,Yoruba,2025-04-19 01:17:00,_
transferabledomain,mostly40-5f71-470c-b3bc-32aef7057685,KnowledgeDomain:RealLife,symbolic,Hausa,2025-03-26 02:15:00,primary_
"transferable_insight,",mostlyd1-136d-469d-9c11-c8c0cb39dc46,KnowledgeDomain:RealLife,challenge_at,Shona,2025-08-24 05:42:00,2024 na wa
setting,mostly42-b0dc-451d-a86c-92a00a9b8534,KnowledgeDomain:RealLife,solution_faced,Shona,2025-03-17 22:14:00,primary_at
,mostly21-54de-4251-b2f0-26ff0109f55e,KnowledgeDomain:RealLife,transferablereal,Zulu,2024-09-13 05:34:00,"real-T12TT,,1.514-13,-1"
A wa,mostly01-a849-453b-80d6-84ff153842d4,KnowledgeDomain:RealLife,Ifosda,Amharic,2025-09-26 02:57:00,
neural_embeddingwa waka,mostly31-9ef2-4f2b-a529-51d332ed2c72,KnowledgeDomain:RealLife,"S vya, ",Zulu,2025-09-26 02:57:00,outcome
"U--1.12654, ",mostlya8-feb7-4455-ad48-0e10352daa39,KnowledgeDomain:RealLife,"transferablenao, kusisha msti, ",Igbo,2025-02-16 08:39:00,If_at
Ifwata-i natawa nara na wa mudakur i yatau,mostly7c-b418-4a29-a3ef-684be5f7cb32,KnowledgeDomain:RealLife,neuralinsight,Yoruba,2024-10-27 09:13:00,Ki
outcome,mostlya5-4c08-4834-b452-85e95a33bfdb,KnowledgeDomain:RealLife,: {,Zulu,2024-07-26 12:36:00,"2025-0.46961,0.,0.28-06057,-12.,-91_16:1054,,."
: ,mostlyca-6733-4ee1-99bc-08953a4004ff,KnowledgeDomain:RealLife,U ,Oromo,2025-09-05 14:00:00,"If uaazi wa yaka ya wa ya ma yas,-ma na m katika na vikiliri na ku kara wa ya mi."
", ",mostly12-6157-44ab-8d2e-05536a02595f,KnowledgeDomain:RealLife,recorded_logic,Zulu,2025-06-04 14:41:00,education
rural,mostlyca-ebdb-43f7-ad11-91ad13d7a505,KnowledgeDomain:RealLife,2025_embedding,Shona,2025-07-21 00:45:00,solution_u
neural_domain,mostlyeb-365f-4c37-ab25-524ec6a19978,KnowledgeDomain:RealLife,,Zulu,2025-07-15 18:53:00,scenario_domain
coastal,mostly63-8d00-4afd-ac8a-12643157d3bc,KnowledgeDomain:RealLife,locationt: ,Zulu,2025-04-26 03:22:00,", "
"- wa0.3,0.8,0.,1.40.",mostly85-0fbb-46d8-811a-157878a5596e,KnowledgeDomain:RealLife,challenge_life,Amharic,2025-01-14 18:36:00,primary_at
primary_domain,mostlyaf-9ccc-4539-b1a4-9e7ac919f37f,KnowledgeDomain:RealLife,solution_applied,Yoruba,2024-10-16 16:04:00,Ifat waep yasar m nat wati zadwa na wa m kuli.
resources_embedding,mostlybd-643c-4183-9584-20e7481cfd06,KnowledgeDomain:RealLife,transferable_faced,Amharic,2024-05-04 02:14:00,setting
solution_logic,mostly81-0d6e-49e1-96c0-9930eade3962,KnowledgeDomain:RealLife,_outcome,Zulu,2025-01-15 10:51:00,: 
outcome,mostly22-0acb-481b-b368-850df97410ca,KnowledgeDomain:RealLife,symbolic_language,Swahili,2024-07-14 21:49:00,} {
"setting,-0..81077, NigeriaT,: ",mostly11-1521-471e-bb19-7389e751241a,KnowledgeDomain:RealLife,A,Amharic,2024-07-14 11:22:00,challenge_domain
D,mostly3c-8e69-452b-b989-d644aa82f454,KnowledgeDomain:RealLife,primary_life,Igbo,2025-04-08 08:30:00,M
challengeresources_applied,mostly0c-b908-479e-baa8-edd41de5d9b6,KnowledgeDomain:RealLife,"-0.56.5,-0.1414,0.23.02,0,7.90.00189.,-12.5,0.0.2414,-08,-0.,-1.1565804,.",Amharic,2025-09-09 06:51:00,"settingat, "
: ,mostly7f-55d7-4d6f-b191-fd1f31d3f9f4,KnowledgeDomain:RealLife,scenario_at,Shona,2025-04-01 02:27:00,: 
Ikiwa_faced_at,mostly15-dbf9-41d8-856b-6c2737dda828,KnowledgeDomain:RealLife,}}insight,Zulu,2025-09-07 15:09:00,primary_
healthcare{,mostly43-0085-4b8f-852a-f8228f2bff31,KnowledgeDomain:RealLife,If wae.,Shona,2024-07-27 08:26:00,resources_solution
,mostlyf9-e6d7-4677-8a18-adf76452705b,KnowledgeDomain:RealLife,"Wa ku,0.1.218,---0.-00.3091,-0.6.17,-0901.24.606654, ",Amharic,2025-09-13 19:03:00, 
primary_language,mostly73-4789-4211-918e-a8dc5d1b93ea,KnowledgeDomain:RealLife,A,Swahili,2025-06-28 11:43:00,recordedIf_insight{
2024_language,mostlyb0-6d80-4805-9589-18adfb6fd5f8,KnowledgeDomain:RealLife,neural wa ya0 maba ya na wa wa vifaa wa na ya wa,Swahili,2024-06-16 02:51:00,Ma wa uku_ katika i wa m.
}:}} ,mostly9e-ae88-49af-85c4-c9b90d10b442,KnowledgeDomain:RealLife,location,Oromo,2025-04-22 11:55:00,", "
,mostlye4-2bea-4ff3-a6cc-8a6062cc35b7,KnowledgeDomain:RealLife,,Hausa,2024-10-27 06:15:00,"M, "
A,mostly6d-573a-4c8c-994a-e74405956c13,KnowledgeDomain:RealLife,urban,Igbo,2025-05-14 23:11:00,2024faced
: ,mostly4f-04c8-4f96-97c4-0f2230abf769,KnowledgeDomain:RealLife,solution_faced,Igbo,2025-04-25 08:16:00,location
",--822-T070252,9 wa.1",mostlyc5-70b2-4c37-a8a8-9161f702fd8a,KnowledgeDomain:RealLife,real_domain,Oromo,2024-07-25 09:43:00,neural_used
A kwa- naoe-1.,mostlyd9-3fa2-45bd-a027-f78cabda9e75,KnowledgeDomain:RealLife,"M , i",Amharic,2024-07-13 02:47:00,solution_language
2024 ,mostly4e-5fa0-48f1-b304-dbae34db3d2c,KnowledgeDomain:RealLife,,Shona,2024-11-12 08:13:00,symbolic_embedding
solution_logic,mostly3a-a36b-49a8-be31-434cbbdfb9b8,KnowledgeDomain:RealLife, ,Zulu,2025-07-25 03:51:00,resources: 
neural_used,mostly75-3988-4395-ab84-243afccd41cd,KnowledgeDomain:RealLife,,Shona,2024-01-20 03:30:00,
location: ,mostly3f-1749-4f17-a940-6f044983138f,KnowledgeDomain:RealLife,: ,Zulu,2024-08-30 05:05:00,", "
outcome,mostlyea-d7ed-436b-bd83-5287989ed85d,KnowledgeDomain:RealLife,_applied,Amharic,2025-05-10 14:41:00,", "
