description,id,labels,location,primary_language,recorded_at,symbolic_logic
neural_,mostly6b-00ac-428f-ac2a-2e817cc24f50,KnowledgeDomain:Ethics,"U-T:00ind -0.262928-0.,-06-0.583,-1.7927,0.9,-0.4748,,1.9-0.,0.51, ",Shona,2025-05-20 09:44:00,"T0.18,-1.16435, ,_"
E_embedding,mostly68-de18-41f5-bdbe-816ea3b6ef46,KnowledgeDomain:Ethics,I,Hausa,2025-02-06 22:47:00,", m: o"
recorded__type,mostlycd-e79c-4247-9d83-f7a06395c81f,KnowledgeDomain:Ethics,description,Igbo,2024-05-14 22:30:00,K
-ethics,mostlyf5-113b-4254-8d9e-241fded54938,KnowledgeDomain:Ethics,E,Yoruba,2024-11-13 23:01:00,neural_at
Aata and  naatarn i,mostlyf8-b1af-41c3-b157-a25269022bba,KnowledgeDomain:Ethics,"scenarioarombinyeuenenyo,,atan u m eniaaa, ku,0.5T1.5,-10",Zulu,2024-07-20 23:40:00, 
primary_logic,mostly64-4ac9-474a-8657-48437c380574,KnowledgeDomain:Ethics,scenario ,Hausa,2024-09-25 17:23:00,integrity
description,mostlyf9-ec4a-4947-8e29-a02cde9d74f3,KnowledgeDomain:Ethics,ethics,Igbo,2024-08-23 15:05:00,neural_demonstrated
ethical_at{,mostly85-648c-4299-8f78-877671eaf126,KnowledgeDomain:Ethics,wisdom,Zulu,2024-03-10 11:20:00,wisdom_embedding
", ",mostlyf7-dce8-47fc-8238-563041d4aed8,KnowledgeDomain:Ethics,stakeholders,Yoruba,2024-07-14 13:38:00,", {"
neural,mostly3f-553f-4c8d-af7c-e83eb942fddf,KnowledgeDomain:Ethics,: ,Swahili,2025-09-25 10:59:00,ethics 
{,mostly0d-0d51-4753-9c23-fcb2f9c57cac,KnowledgeDomain:Ethics,", ",Yoruba,2025-05-25 13:11:00,
scenario_,mostly1b-ffe7-4cfe-9309-35fe9fe58bc3,KnowledgeDomain:Ethics,2025o,Amharic,2024-05-02 02:05:00,N_framework
scenario_domain,mostlyb5-1bec-446b-aaf1-0cc2c3fec638,KnowledgeDomain:Ethics,scenario,Yoruba,2025-08-26 19:20:00,: 
"H0.0.2705., ",mostlybf-df21-412e-b591-5405bf4b6b4c,KnowledgeDomain:Ethics,description,Swahili,2025-03-16 08:31:00,symbolic_tension
GT,mostly12-7fde-4397-8dbb-b1dbc8c73a6c,KnowledgeDomain:Ethics,O},Yoruba,2025-07-25 02:12:00,
: ,mostly87-aec6-4797-9909-efa443aeb383,KnowledgeDomain:Ethics,: ,Shona,2024-06-14 19:46:00,"M, Ethiopia"
G ,mostlyc0-93be-430a-97f9-ed4ceee3de32,KnowledgeDomain:Ethics,symbolic_tension,Shona,2025-07-10 08:43:00,T: 
respect,mostly4b-c568-468b-a4c8-301e372136a4,KnowledgeDomain:Ethics,I,Swahili,2025-06-15 15:48:00,ethical_domain
: ,mostly9a-ecbd-4246-820a-fd377ed1c2a6,KnowledgeDomain:Ethics,ethics,Amharic,2024-09-09 19:18:00,Ns
U_tension,mostly0a-a314-47e5-bdda-7b384e5d88c8,KnowledgeDomain:Ethics,scenario_at,Oromo,2025-02-06 01:25:00,symbolic
respect: {,mostly21-3d10-4ea0-b608-3121f3941232,KnowledgeDomain:Ethics,", ",Amharic,2025-04-26 07:37:00,} 
description,mostly25-846e-4f5e-befd-733142655313,KnowledgeDomain:Ethics,,Swahili,2024-09-14 18:45:00,ethical__domainat
", ",mostlyeb-7fc7-4684-9ef8-cad1cc15341e,KnowledgeDomain:Ethics,: {,Igbo,2024-05-07 04:30:00,"Wi00inar n, "
", ",mostly8e-99d0-46f0-9345-365f13a1a923,KnowledgeDomain:Ethics,,Igbo,2024-12-13 20:01:00,", "
N_demonstrated,mostlyaf-8f92-497e-b443-9cb7920e0f6a,KnowledgeDomain:Ethics,recorded,Yoruba,2024-09-29 01:44:00,"modernmar, ya-09,0c1.71146,-0.0231.25,01.,-0.84,-1.054,-,0.01016,1"
Half,mostly70-85bc-4afc-a0b3-4cfaf96feab4,KnowledgeDomain:Ethics,symbolic_language,Igbo,2024-01-20 07:09:00,}}-1.
ethical_logic,mostly63-abb1-464b-a9e0-34178b55a80f,KnowledgeDomain:Ethics,: ,Shona,2025-09-25 10:59:00,U._ ya
scenario_demonstrated,mostly8e-89e1-4a38-b160-119da0301956,KnowledgeDomain:Ethics,scenario_type,Swahili,2024-03-06 13:47:00,} 
 ,mostly44-6404-4e84-9547-719b40e16cc4,KnowledgeDomain:Ethics,_logic,Shona,2024-04-26 04:47:00,A
neural_type,mostly2d-5436-4b17-8b6b-194f49bbe8c6,KnowledgeDomain:Ethics,ethical_language,Shona,2024-02-15 08:37:00,"0.0701T06,-0,-0.91255"
description_al,mostly81-baed-44f9-95e9-65eb07d43711,KnowledgeDomain:Ethics,"A, ",Swahili,2025-06-10 01:46:00,description
cultural_tension,mostly01-0abb-4296-a0d0-4d1cc89b463d,KnowledgeDomain:Ethics,ethical_language,Amharic,2025-01-13 23:50:00,cultural_domain
"symbolic, ",mostlyce-9ce5-4308-99c6-d67c23102e96,KnowledgeDomain:Ethics,primaryo- mbo ku ,Shona,2024-08-02 09:43:00,primary_domain
neuralprimary_demonstrated,mostlyea-8e22-404e-8ee2-c847fef36712,KnowledgeDomain:Ethics,"community kuy aoi g,-1c mhean na hu",Yoruba,2025-09-25 10:59:00,"2025 ya-0.218,-.3,1.406,0..036,-0.2"
: ,mostly91-f181-4ff0-a999-97d22398c723,KnowledgeDomain:Ethics,wisdom_framework,Shona,2025-07-16 00:26:00,", "
", ",mostlyf8-29d2-46f8-8806-b24660d63ac7,KnowledgeDomain:Ethics,"Ms_ n n,g{",Igbo,2024-07-27 08:59:00,resolution
description,mostly02-36a9-4090-99ac-4af9af651f15,KnowledgeDomain:Ethics,:00_ ,Shona,2024-03-10 11:25:00,cultural:_demonstrated n
K_,mostly03-6fc3-4a1d-9529-c615a3f4228e,KnowledgeDomain:Ethics,: ,Yoruba,2025-01-08 19:39:00,wisdom_o
cultural,mostly33-b09c-465d-a704-157cae30224c,KnowledgeDomain:Ethics,resolution,Oromo,2025-08-13 00:48:00,wisdom_language
recorded_at,mostlye5-7636-4599-bb77-18a299c1c410,KnowledgeDomain:Ethics,wisdom_teaching,Yoruba,2025-09-25 10:59:00,recorded_language
Ku-,mostly86-147d-4d8f-b0ea-caff663f16eb,KnowledgeDomain:Ethics,description,Amharic,2024-07-06 01:39:00,",- "
ethical_teaching,mostly6f-f4d3-419b-a8a3-e678bf094369,KnowledgeDomain:Ethics,integrity ,Yoruba,2024-11-17 16:50:00,"neural,{"
,mostly90-f8a7-4e68-999b-76655bfce33c,KnowledgeDomain:Ethics,,Shona,2024-07-25 02:40:00,S
ethical_domain,mostlye6-e84e-440b-aff5-91d2503a758e,KnowledgeDomain:Ethics,ethical_tension,Swahili,2024-03-23 04:34:00,: 
: ,mostly4a-bea8-4bbe-b69b-cad34c65e09f,KnowledgeDomain:Ethics,stakeholders_language,Amharic,2025-08-17 07:38:00,Addis---1.60120: 
,mostly2b-7099-4b00-a5ef-2f0a9d4c1b43,KnowledgeDomain:Ethics,location,Oromo,2025-08-10 01:25:00,scenario_language_teaching
intergenerational_language,mostlyaf-6595-4f0f-9eed-8f82e6e9b148,KnowledgeDomain:Ethics,}_embedding,Swahili,2025-09-25 10:59:00,M__ 
ethical_domain,mostly33-04fc-4e59-8ea5-35ea5dabb7a8,KnowledgeDomain:Ethics,2025-,Igbo,2024-08-31 02:46:00,K
symboliconao,mostly6b-0410-42e4-9bc7-52652df8ff5a,KnowledgeDomain:Ethics,: ,Amharic,2025-02-06 04:21:00,: 
"Oiini mf,ana- na:",mostly2b-cbe7-4c10-b627-56472757aec3,KnowledgeDomain:Ethics,: ,Zulu,2025-08-03 14:21:00,principle
ethical_embedding,mostly3e-060e-4fa1-8c87-aedcaf69aa80,KnowledgeDomain:Ethics,principle{_at,Swahili,2024-09-06 22:10:00,A_decision
"}_in.9,",mostlyf5-7c38-4d0c-b1da-6f5f11690b27,KnowledgeDomain:Ethics,} { na ,Shona,2024-01-26 15:34:00,":, "
symbolic_-2,mostly05-1f15-4754-b026-1d05862e98f2,KnowledgeDomain:Ethics,symbolic_framework,Zulu,2025-09-09 06:59:00,} 
"W-0.87-19478004,-0.022,",mostly80-fb9e-43f4-8a47-c98ac9f295aa,KnowledgeDomain:Ethics,: {,Swahili,2024-08-17 17:59:00,E andzi 
Uatu,mostly65-a866-41d2-8c52-24f5ccd0179e,KnowledgeDomain:Ethics,location,Swahili,2025-09-25 10:59:00,: 
}type,mostly92-57c3-48d4-9730-9a01cf0bd920,KnowledgeDomain:Ethics,symbolic_language,Igbo,2024-07-30 07:41:00,: 
primary ,mostly6b-0ffe-4209-8c8f-5a6c718a5d1c,KnowledgeDomain:Ethics,culturaltension,Shona,2025-09-25 10:59:00,: 
,mostlyf3-eceb-457e-baab-07e182c11cde,KnowledgeDomain:Ethics,: ,Swahili,2025-06-15 11:23:00,"Hal.6in, Ethiopia"
Kual: ,mostly91-a987-4e6a-adcd-83ee1435bddb,KnowledgeDomain:Ethics,A_teaching,Igbo,2025-05-18 17:52:00,
scenario_demonstratedar,mostly76-e376-4d04-9b97-dd3be4b85492,KnowledgeDomain:Ethics,: ,Shona,2024-08-11 17:54:00,M.15
neural,mostly7e-42fe-47c2-ac40-2e45ddeb7016,KnowledgeDomain:Ethics,resolution,Oromo,2025-01-09 01:46:00,: 
} ,mostlyc0-012c-4770-b370-1283b0e5ae28,KnowledgeDomain:Ethics,stakeholders_framework,Swahili,2025-09-23 05:39:00,location
ethical_framework,mostly22-cd23-41a8-b49a-fd65a7930515,KnowledgeDomain:Ethics,Wf mo mzi n nwah ku,Amharic,2024-10-12 06:24:00,: 
", ",mostly4e-4dbc-430f-b3ab-f1cb35f44f25,KnowledgeDomain:Ethics,primarystakeholders,Igbo,2024-04-12 13:04:00,principle_language
",a",mostly4f-cfd0-4d7f-ba10-495ae2e6298e,KnowledgeDomain:Ethics,", ",Yoruba,2025-09-25 10:59:00,justice_at
wisdom_,mostlybd-5c09-43c7-9051-74fd29d1a81a,KnowledgeDomain:Ethics,symbolic_demonstrated,Igbo,2024-04-26 08:53:00,stakeholders
Ndịf ,mostlyc2-cb1e-4f45-b73e-70979a6bc8ed,KnowledgeDomain:Ethics,resolution,Yoruba,2024-07-09 08:29:00,K
,mostly12-8fa1-4edb-8fe4-7049de02e950,KnowledgeDomain:Ethics,symbolic_language,Swahili,2024-01-21 13:07:00,scenario__
"A md-.06, ",mostlydb-42eb-4dea-9b57-2d725ec53890,KnowledgeDomain:Ethics,location,Yoruba,2024-08-17 09:19:00,ethical_type
O_teaching,mostly58-9966-457e-ba0d-6a4d3bdcd5b2,KnowledgeDomain:Ethics,ethical_language ya,Oromo,2025-09-25 10:59:00,", "
A,mostlycc-7dd3-4aec-8f10-bc939736724c,KnowledgeDomain:Ethics,H_teaching,Swahili,2024-07-05 10:24:00,I av
: ,mostly22-6a53-4c61-98b7-2b79931d99f8,KnowledgeDomain:Ethics,recorded ,Oromo,2025-08-26 13:09:00,ubuntu--410
"A,00",mostly09-188e-4fe1-9afd-6d91d9190b5f,KnowledgeDomain:Ethics,neuraldemonstrateddomain,Yoruba,2025-02-18 23:47:00,ethical_type
neural,mostly21-b458-455e-abfa-08c1fbf95020,KnowledgeDomain:Ethics,U,Shona,2025-07-24 00:03:00,scenario_logiclanguage
neural_at,mostlyd5-e639-41bb-925f-e8af655e39be,KnowledgeDomain:Ethics,2024 ,Shona,2024-08-13 10:40:00,: 
Awaninpe,mostlyf6-4b99-433d-b693-a5c4270e8fa0,KnowledgeDomain:Ethics,Malọ,Amharic,2024-01-09 09:10:00,"K.3, Nigeria-0.6805,1.4:1"
ethical_teaching,mostly1b-bcf0-445f-85fd-d43650e934cb,KnowledgeDomain:Ethics,"C0.1227,-0..594,-18.23.1543.-6,-0.071.443,-.15",Shona,2024-08-10 15:44:00,"Kanana,-1.8308,- ya150.7-,-0.597"
{_at,mostlyb0-1c67-46ac-89a1-b5608494cab3,KnowledgeDomain:Ethics,: ,Igbo,2025-06-02 02:25:00,cultural_language
ubuntu00,mostly0a-0b87-4340-8d9a-d906f5be0ce9,KnowledgeDomain:Ethics,primary_,Swahili,2024-02-29 06:34:00,primaryrecorded_type
Ndị_framework,mostly3a-cce1-453d-95e7-e3bc84025c63,KnowledgeDomain:Ethics,", recorded",Yoruba,2025-05-16 09:45:00,K
: ,mostly7a-449b-4edd-9497-7b598c1df510,KnowledgeDomain:Ethics,wisdom_embedding,Igbo,2024-08-20 12:59:00,Ku} 
E,mostly08-cc0c-4a9b-9a38-ac77741e8745,KnowledgeDomain:Ethics,",_0",Hausa,2024-04-25 09:39:00,principle_at
",location, ",mostlya8-ec61-458c-bcfd-b39c6fd96d65,KnowledgeDomain:Ethics,ethical_demonstrated,Oromo,2024-09-30 15:29:00,cultural.2{
primaryv,mostly78-94c3-41cb-8817-514f2eeeac73,KnowledgeDomain:Ethics,Cvgos na,Igbo,2025-04-20 22:55:00,: 
}} {,mostly3f-1385-4629-8ce6-ccf63ece094b,KnowledgeDomain:Ethics,ethical_{2,Amharic,2025-07-16 17:42:00,scenario_framework
description,mostlyfd-45af-4c41-8165-2048767829cf,KnowledgeDomain:Ethics,", ",Swahili,2024-04-21 11:07:00,_at
ethicss,mostlyb7-ff7c-4f56-bba6-9e444008c481,KnowledgeDomain:Ethics,_:,Swahili,2024-09-26 03:05:00,neural_at
} ,mostlyab-3e40-4117-b869-dd57a53ccad0,KnowledgeDomain:Ethics,principlestakeholderslanguage,Swahili,2024-09-13 13:46:00,",0:00"
neural__language,mostly8d-5896-458e-a50f-5a7626d9ced6,KnowledgeDomain:Ethics,resolution na,Swahili,2024-07-03 17:26:00,: 
"ubuntuf ko and,-0.041.28,11.9,0.43,0.525,0.26703164",mostly85-09c9-4a40-b665-225099026b7d,KnowledgeDomain:Ethics,,Swahili,2024-01-27 02:46:00,resolution
,mostlye4-4e58-4970-992c-244d545f7c85,KnowledgeDomain:Ethics,description,Zulu,2024-06-27 07:48:00,cultural_framework
2024tension,mostly22-a46d-496c-a61c-e14bc9b6529a,KnowledgeDomain:Ethics,resolution,Shona,2025-01-03 17:24:00,: 
U,mostly5a-5356-48d0-9845-f797b91e1c51,KnowledgeDomain:Ethics,", ",Shona,2024-11-21 05:49:00,: 
O,mostly53-b1bb-488b-b3f4-1bbfe0cf6678,KnowledgeDomain:Ethics,E,Amharic,2024-06-16 04:05:00,ethical_logic
},mostly4e-854d-423a-b761-6a5dc8f9e0d1,KnowledgeDomain:Ethics,ethical_type,Yoruba,2025-08-05 01:20:00,resolution
2024_ar,mostly5f-9639-42a6-bf1c-3a24482d175d,KnowledgeDomain:Ethics,cultural_framework,Igbo,2024-11-20 05:39:00,: 
symbolic_at,mostlye2-5dd7-4e28-abf6-6ef05b3c21fa,KnowledgeDomain:Ethics,", ",Oromo,2025-04-26 13:36:00,} na}s_n
resolution,mostly18-3927-43df-9ce5-dc87a49a4c41,KnowledgeDomain:Ethics,ethical_tension,Swahili,2025-02-04 05:44:00,
M_framework,mostlyd3-01e4-46ec-842c-21e3c1724751,KnowledgeDomain:Ethics,neural_teaching,Yoruba,2025-06-16 14:48:00,
", ",mostly32-d8b7-4054-ba4a-acb83097d5e7,KnowledgeDomain:Ethics,"2024-ethical-.07:1092,0..57.43,0.7",Amharic,2024-03-24 15:42:00,primary_teaching
integrity {,mostly0e-17b7-4e8e-a32d-1ef6e43a2e17,KnowledgeDomain:Ethics,Mii,Oromo,2025-08-05 15:10:00,traditional {
", ",mostly10-c81b-41f2-be29-1c442e9a3929,KnowledgeDomain:Ethics,ethical_teaching,Igbo,2024-02-23 08:32:00,K_
empathy,mostlyed-b5f1-40f3-b7ec-6ded1e16d48f,KnowledgeDomain:Ethics,No,Yoruba,2024-02-11 02:26:00,ethical_logic
}framework} ,mostlyed-e3b6-4189-b1f0-aba5a792bcdf,KnowledgeDomain:Ethics,S and,Hausa,2024-04-25 04:45:00,}{
stakeholders,mostly23-74ee-447b-9c60-74a6af91d133,KnowledgeDomain:Ethics,wisdom_domain,Oromo,2024-11-18 15:54:00,"H.195,00"
Oromo_framework,mostly6c-d9c6-4d1d-a148-4767da014966,KnowledgeDomain:Ethics,principleneural_framework,Swahili,2024-04-01 03:16:00,modern_at
community {,mostly5c-c36e-446f-9279-08dbcceb9e4e,KnowledgeDomain:Ethics,{,Amharic,2024-04-09 17:15:00,", "
", ",mostly0a-dd57-45c3-a5d5-8f6460505f4a,KnowledgeDomain:Ethics,neural_logic,Igbo,2025-02-07 03:20:00,principle_at
"U anduanawe hen na, dcọ",mostlyf1-ea9d-46e8-b9b7-50ecbcab85ec,KnowledgeDomain:Ethics,ubuntu,Hausa,2025-05-26 21:32:00,}_tension
ethical_tension,mostlyff-c2ba-4bab-bcd7-3044de3fbf44,KnowledgeDomain:Ethics,recordedlanguage,Igbo,2025-05-10 00:23:00,resolution
location,mostly5a-bdb9-49c8-bfd8-82aaa6b75b61,KnowledgeDomain:Ethics,", ",Yoruba,2024-06-20 18:37:00,modern_demonstrated
"}I men m, and ",mostly65-38cc-42ae-8944-26f747edefa8,KnowledgeDomain:Ethics,description,Shona,2025-08-03 10:32:00,scenario_language
"traditional}., e",mostly95-f6b1-4158-b71b-aaf15b29b3b0,KnowledgeDomain:Ethics,ethical_embedding,Hausa,2025-09-25 10:59:00,principleethics
}} ,mostly4e-7197-46c6-930b-9261f068ae61,KnowledgeDomain:Ethics,ethics,Swahili,2024-08-08 06:09:00,Kat
resolution,mostly1f-e5c9-4232-8dfe-840dade4e3ba,KnowledgeDomain:Ethics,", ",Shona,2025-09-25 10:59:00,: 
: ,mostly64-9892-4cca-8209-4b2150ad5741,KnowledgeDomain:Ethics,description,Oromo,2025-08-24 02:10:00,", {"
} and {,mostlya7-d6db-4a4f-bb04-f9040a22d070,KnowledgeDomain:Ethics,N,Amharic,2024-08-26 14:20:00,description: alat
:} {,mostly12-de67-41bd-b56a-eb556d9e6fb9,KnowledgeDomain:Ethics,ethical_,Yoruba,2024-12-17 13:37:00,neural_teaching
_logic,mostly0f-c535-4e7f-befb-ff75fffdf132,KnowledgeDomain:Ethics,resolution,Oromo,2024-01-20 00:36:00,primary
location,mostlyfa-b8ab-4eac-abc8-70c8c9bbf008,KnowledgeDomain:Ethics,", ",Hausa,2024-07-16 23:14:00,location
scenariodemonstrated,mostlyae-0659-4a89-aab1-3f26c6171b08,KnowledgeDomain:Ethics,",0.909,0.1601432,recorded0.0135, ",Yoruba,2025-07-14 14:04:00,wisdom_framework
", ",mostly90-93dd-4f67-893a-d7da9c8f841e,KnowledgeDomain:Ethics,neural_language,Hausa,2025-07-26 11:10:00,", "
,mostly72-e17b-4272-b0c4-984abde401ee,KnowledgeDomain:Ethics,: ,Amharic,2024-09-26 02:46:00,", "
- a00,mostlydd-5cd9-4177-9811-456f30e549fe,KnowledgeDomain:Ethics,", ",Swahili,2024-04-20 07:30:00,Oromomv nl_demonstrated
: {,mostly74-e996-4c2e-bfa8-e88b73d87ac2,KnowledgeDomain:Ethics,"W, ",Shona,2025-01-13 23:39:00,"-0.50917,,:-1.543,-0.262.47,00.2,0.7},-1.6476.45,1..28,T2.59,-03T, m_demonstrated,-00"
ethical_,mostly72-57bf-450f-9823-f3864037296e,KnowledgeDomain:Ethics,respect,Igbo,2025-07-28 14:45:00,U
"modernwarv b andbakao, ",mostlyb4-dd40-4379-92de-c05623db9a4d,KnowledgeDomain:Ethics,A f,Zulu,2024-05-31 22:12:00,2025
: ,mostlye0-708f-406f-bb35-55f461087276,KnowledgeDomain:Ethics,ethics: ,Amharic,2025-09-25 10:59:00,wisdom_teaching
} na,mostly5b-c6cd-45a1-936a-f44eaf4aca63,KnowledgeDomain:Ethics,: ,Igbo,2025-09-06 10:04:00,I
culturalembedding ,mostly9c-33b2-4379-99a0-a35e986783cf,KnowledgeDomain:Ethics,: ,Oromo,2024-02-20 11:34:00,ethicald 
"Addis, ",mostly58-0c35-45a8-972a-6165592a595b,KnowledgeDomain:Ethics,description,Yoruba,2024-08-21 01:22:00,}}}a {
ethicalm,mostlya0-da1a-406f-88e3-b5901ceeae28,KnowledgeDomain:Ethics,neural_framework,Oromo,2025-02-01 20:10:00,: .
traditional_,mostly8f-6fe2-430f-893e-a54378158710,KnowledgeDomain:Ethics,ethical_tension,Zulu,2024-09-30 11:40:00,I
recorded,mostly01-4ae9-46ce-bbb8-bde1e21e4a0d,KnowledgeDomain:Ethics,primary_domain,Yoruba,2024-05-03 17:23:00,recorded}_ a ya
: {,mostlyef-dd3a-4ce5-918e-38ccd7398409,KnowledgeDomain:Ethics,K ya,Swahili,2024-03-13 10:55:00,location
:,mostlyeb-daa7-4204-93e2-74feda3c029e,KnowledgeDomain:Ethics,ethics,Shona,2025-05-05 02:47:00,: 00
location,mostly74-98c4-4b3f-8f37-26b3054f1d52,KnowledgeDomain:Ethics,2024_framework,Shona,2025-06-20 04:19:00,
ethical {,mostly00-41e5-40d3-ba82-3e21095c07d3,KnowledgeDomain:Ethics,} ,Yoruba,2024-08-12 01:28:00,ethical_logic
primary_at,mostly2d-7554-4116-9232-6f0c783fc3cc,KnowledgeDomain:Ethics,empathy,Yoruba,2025-06-04 06:26:00,ethics
,mostly9e-cec4-4421-aea7-ff8c065faab8,KnowledgeDomain:Ethics,location,Yoruba,2025-01-24 04:21:00,
scenario_framework,mostly1e-d18f-4bb1-abf5-551c97edcabb,KnowledgeDomain:Ethics,M,Swahili,2025-04-11 14:23:00,location
S,mostly4a-e93f-4404-a416-7268e504a384,KnowledgeDomain:Ethics,,Igbo,2025-09-02 15:23:00,symbolic_demonstrated
G-_atv:00f,mostly60-885a-43e3-b03d-811e708f8316,KnowledgeDomain:Ethics,_domain,Shona,2024-11-10 06:11:00,", "
scenariod,mostlyab-09f4-4af9-b187-84c4c6449bdb,KnowledgeDomain:Ethics, ,Igbo,2024-11-09 02:28:00,Oromo_--1.
recorded_ethics,mostly67-5116-4b90-8d13-573cf7cd0344,KnowledgeDomain:Ethics,stakeholders,Yoruba,2024-07-13 12:40:00,", "
cultural,mostly3d-b11b-456d-a837-87adfcd9b7b1,KnowledgeDomain:Ethics,2025_at,Amharic,2025-09-18 10:20:00,intergenerationalin
"2024_at1..2803, ",mostlyf3-2b14-4578-ab18-8e51f637e5ed,KnowledgeDomain:Ethics,,Shona,2024-12-05 08:24:00,community naui
location,mostly4f-19ca-4fe7-8923-6abf70499654,KnowledgeDomain:Ethics,S_0.27,Hausa,2025-07-08 23:16:00,: : 
ethical_language,mostlyf4-c749-42b8-8350-8dc4f433068e,KnowledgeDomain:Ethics,scenario_embedding,Hausa,2024-12-28 06:26:00,ethical
O_type,mostly2e-6808-4875-8727-98fc95d63a38,KnowledgeDomain:Ethics,"wisdom_-atTt0.-7,2",Igbo,2024-01-21 09:41:00,_
justice,mostlyd4-7c10-43f4-9c0e-78a6afad58c9,KnowledgeDomain:Ethics,Oa,Yoruba,2025-08-01 05:53:00,neural_teaching:type s
", ",mostly42-1283-4ba2-a073-fb7c679750dd,KnowledgeDomain:Ethics,: ,Hausa,2024-03-31 07:04:00,ethical{_
ethics,mostly05-0f86-4deb-8679-faa1e1dca6c9,KnowledgeDomain:Ethics,"Ku-1.23159,0T0.0229,0.92,-0.80638-,0.2,9.,0.926.8,1.233,0.41.081.,1.,0.459,1.",Amharic,2024-07-03 06:09:00,ubuntue
: ,mostlyfe-3f62-4286-b13f-e3f5e29b8e52,KnowledgeDomain:Ethics,wisdomdemonstrated,Zulu,2024-08-16 00:10:00,", "
neural_at,mostly8a-c205-440b-96c1-140c6b60547c,KnowledgeDomain:Ethics,wisdomtension-,Swahili,2024-02-27 12:16:00,principle_decisionat
ubuntu,mostly85-e305-468f-a088-55e6586c392a,KnowledgeDomain:Ethics,", ",Zulu,2024-01-27 16:19:00,Ku: 
{,mostlyc2-f09d-4a9b-ab7f-a1bd79b7f642,KnowledgeDomain:Ethics,culturalb,Amharic,2024-01-26 17:32:00,: 
"-0.43,0.35.266,0.15128,-1.27015,",mostlydb-52c8-4bfe-8478-e0cdd9487f2f,KnowledgeDomain:Ethics,description_1,Oromo,2025-02-28 19:36:00,location
wisdom {,mostly9d-9daa-4fc5-8bcf-ecd7a6ff1f58,KnowledgeDomain:Ethics,"Anitbwa naakaak kdaksu ei u, a ku ya, ",Shona,2025-06-20 23:06:00,
symbolic_tension,mostly93-fe29-4d47-b288-eea093a72b43,KnowledgeDomain:Ethics,Am,Yoruba,2024-11-02 10:36:00,
"location, ",mostlyf4-4236-42d3-86db-9606873f959c,KnowledgeDomain:Ethics,", ",Shona,2025-05-26 23:47:00,ethical_type_T
primary_domain,mostly5a-377b-4388-a6a6-4e15db3b6152,KnowledgeDomain:Ethics,resolution{,Swahili,2024-08-13 13:39:00,"Ndị-m06--0.0262-1.70.74,"
 ,mostlyf0-c8cb-48f2-a746-a6d7ac9a1909,KnowledgeDomain:Ethics,_,Zulu,2024-03-08 12:35:00,", {"
stakeholders_,mostly26-e4ca-4afc-9266-99709cd56124,KnowledgeDomain:Ethics, ,Amharic,2025-02-11 16:45:00,scenarioscenario_domain
neural_language,mostlyd9-dfa0-432a-b572-3e291733404b,KnowledgeDomain:Ethics,"S, ",Amharic,2024-05-27 03:44:00,", "
ethics,mostly31-7c56-48fa-b0f8-6c10ad8eb91b,KnowledgeDomain:Ethics,integrity,Shona,2024-04-14 06:21:00,", "
,mostly59-c9a9-4a83-8c7b-abd8be0889ae,KnowledgeDomain:Ethics,symbolic_embedding,Shona,2025-01-17 10:49:00,integrity
"2025an a ya kuy s, ",mostlyec-b718-4048-a18b-768757514d16,KnowledgeDomain:Ethics,: ,Oromo,2025-09-23 05:16:00,: 
H ,mostlyef-e7d7-4fe3-b82e-37deffee70ab,KnowledgeDomain:Ethics,"H-0.03,-0.15,2128-0.16.39,-0.943,, ",Shona,2024-05-10 13:27:00,: 
ethical_domain,mostly1c-1d23-4d4c-b1cf-0f3d58d965f1,KnowledgeDomain:Ethics,scenario_type,Swahili,2024-10-09 13:42:00,: 
} ,mostly53-a80e-4aa1-94d2-09a7af53516d,KnowledgeDomain:Ethics,}_type,Shona,2024-08-27 16:20:00,}
stakeholders,mostlya8-518f-45c3-a849-aec16831300d,KnowledgeDomain:Ethics,primarymmobana,Hausa,2024-04-22 10:46:00,", "
principle__a,mostlycc-0235-4684-aac4-72ed2c245d3a,KnowledgeDomain:Ethics,"resolution,",Yoruba,2025-03-30 22:47:00,recorded_tension
Ndị,mostly37-0aba-4fc5-bccc-ca2bbd63950b,KnowledgeDomain:Ethics,: ,Shona,2025-08-25 18:24:00,primary_teachingdomain
},mostlya7-f7a0-4d81-9133-de9c6f6f3b07,KnowledgeDomain:Ethics,description,Shona,2025-05-19 14:43:00,stakeholders_type
: na,mostlya4-58e4-4193-921a-896d53581af3,KnowledgeDomain:Ethics,principle_logic,Zulu,2024-12-24 13:55:00,modern: 
"2025-0.8-1.47136,-1.07,-0.912",mostly1b-1777-40a1-bab5-b2907f319e2e,KnowledgeDomain:Ethics,O,Swahili,2024-02-05 04:51:00,"scenario.87,-1.,0.,-0.30.1764:0, "
intergenerational,mostlyaa-796f-4d00-ac6a-132e3c336808,KnowledgeDomain:Ethics,description,Shona,2024-04-21 17:23:00,}_embedding
", ",mostly43-c6e4-485a-b626-daaa58b20986,KnowledgeDomain:Ethics,empathykwa,Shona,2024-03-29 10:41:00,description_
", ",mostly8d-0917-409a-bd92-140a1d1f23fb,KnowledgeDomain:Ethics,",",Yoruba,2024-12-31 03:46:00,resolution
stakeholders,mostly02-e9af-41ec-8fee-6c777a6621a8,KnowledgeDomain:Ethics,: ,Amharic,2024-01-18 15:35:00,} 
