description,id,labels,location,primary_language,recorded_at,symbolic_logic
"E,-",mostly20-abee-4922-af11-c8c23bbcd678,Science:KnowledgeDomain,} {,Shona,2025-08-23 21:46:00,How
S dingfation sesent ps,mostlyb3-6379-4144-9dfc-2d8d9a0135c4,Science:KnowledgeDomain,recorded_at,Amharic,2024-10-11 23:30:00,problem
:- ,mostlyb2-8fc9-4f21-bb2b-a2e253434b12,Science:KnowledgeDomain,recorded_at,Hausa,2024-08-04 11:12:00,recorded 
recorded_type.,mostly88-a23e-43eb-84c2-b63440e0b667,Science:KnowledgeDomain,findings-or_solution,Amharic,2025-02-28 19:12:00,topic-02T1
symbolic_application for,mostly11-2c3a-48dd-a382-fc2a4d0e0b3d,Science:KnowledgeDomain,primary_logics,Shona,2024-12-03 22:16:00,"recorded,097."
applied,mostly04-99a7-44a1-aa3c-4148edee6043,Science:KnowledgeDomain,S,Yoruba,2024-06-24 02:11:00,real_or_application
}: ,mostly4d-4ce6-41f8-bc9f-af2f2ee22133,Science:KnowledgeDomain,: ,Shona,2024-04-24 04:30:00,"neural_,_embedding"
science,mostly25-d27a-4d68-8608-dd80f074aa00,Science:KnowledgeDomain,knowledge_statement,Oromo,2024-05-03 12:34:00,Sanore_er titm
P.,mostly3d-0230-4018-b283-1201133d9636,Science:KnowledgeDomain,science _ and,Zulu,2025-04-05 11:40:00,recorded_at
methodology,mostly06-68b8-49e7-b49c-6fe35b07884b,Science:KnowledgeDomain,", ",Swahili,2024-02-02 06:15:00,} 
} ,mostlya3-ae57-4e69-819c-a2811bc26998,Science:KnowledgeDomain,T_: ,Igbo,2024-03-24 19:02:00,R_
neural}: ,mostly37-0512-4604-8010-b68b937fc803,Science:KnowledgeDomain,topic,Shona,2024-08-08 03:15:00,realed_logicy b inp-p andt  and- to
topic3,mostly62-2835-4225-a267-0ba3e9932ff6,Science:KnowledgeDomain,location,Swahili,2024-06-11 12:32:00,"M and of t, "
"0,-0.10-0.",mostly75-7079-47c7-9bad-ae74b13961a4,Science:KnowledgeDomain,"2024-0.09,-0.96,1description9}0.08258,,0.550.,1509802,.",Oromo,2025-04-14 18:52:00,
recorded_application,mostlyd3-1b4f-478a-9277-1e67ec858a7f,Science:KnowledgeDomain,description,Igbo,2025-06-08 14:42:00,methodology
description,mostlyea-621c-4724-8389-b14bee5a1bf8,Science:KnowledgeDomain,E,Yoruba,2025-01-03 19:58:00,2024s
methodology,mostly1e-9b5a-4a61-bf30-eb6a7a511c2a,Science:KnowledgeDomain,symbolic_embedding,Hausa,2024-02-18 03:11:00,F_at 
",",mostly35-fd38-4ca9-be98-4194cc92c42c,Science:KnowledgeDomain,:} ,Shona,2024-09-03 19:24:00,Ps
", ",mostly6a-db6e-4335-96bf-b6202fcae6f1,Science:KnowledgeDomain,Ifr_aration foring m and ced ls bit- p00 and,Swahili,2024-03-17 15:57:00,D.
,mostlyb3-061f-4e09-ac97-cbfa909e85ae,Science:KnowledgeDomain,In_ing sersor ,Igbo,2024-10-23 22:42:00,topic
symbolic_type,mostlybb-7e7c-4978-a3d9-50d1c4f67d41,Science:KnowledgeDomain,F,Shona,2025-03-25 21:22:00,findings_at
computer_embedding,mostlye8-ea3b-4da6-8fa4-55ba45920130,Science:KnowledgeDomain,location,Zulu,2024-08-17 16:29:00,
locationoro mim,mostly46-19e1-49fd-9fe1-d81ba952a875,Science:KnowledgeDomain,}} ,Shona,2024-02-26 12:47:00,findings0 
Dsorhgicli,mostly64-9e36-43e0-83f7-a838e29cf611,Science:KnowledgeDomain,S {,Hausa,2025-02-28 14:08:00,symbolic_application
 ,mostlyec-1d45-4ec5-89b1-542e853f0256,Science:KnowledgeDomain,computer,Igbo,2025-02-26 07:07:00,"S des and b andar to,ar and "
"findings__or_languagey, ",mostly05-17be-42b8-a7ed-8bb8cbeafdc2,Science:KnowledgeDomain,-_logic,Zulu,2024-07-12 21:14:00,applied and to
"P-0.,0.0",mostly05-3063-4336-a315-f3c88c8c0b4f,Science:KnowledgeDomain,}recordeding,Amharic,2024-08-23 14:08:00,Esable.
If,mostlya1-8ea1-41cc-b4a1-7bcb1e352061,Science:KnowledgeDomain,", ",Shona,2024-07-28 15:38:00,G 
discipline,mostlya7-98b1-4517-942c-57861a3e77d3,Science:KnowledgeDomain,knowledge_type,Igbo,2024-01-13 02:22:00,findings_methodology
discipline0,mostly11-e4c6-4ed1-b0cc-df2104a8b779,Science:KnowledgeDomain,neuralor_ing_statement,Shona,2024-11-01 23:29:00,"L.8,"
description{,mostlyd0-02e5-4aac-b7a8-799507c10c57,Science:KnowledgeDomain,primary_logic,Yoruba,2024-06-03 11:58:00,location
,mostlybc-f7f0-40af-a87c-32288c9b52fe,Science:KnowledgeDomain,descriptiony ,Yoruba,2024-05-06 10:45:00,
:e and fentint ands ines,mostly8e-3276-4a36-8539-5627ef92d8fc,Science:KnowledgeDomain,recorded and,Yoruba,2024-09-02 15:10:00,"2024-0-0.-0.,-4,-00.38,{"
problem,mostly0b-5d28-4ed1-84a2-baf4f8a3e929,Science:KnowledgeDomain,description,Zulu,2024-03-14 20:55:00,"problem_, "
", ",mostly00-7cbe-4cb2-9134-c6c9bba811fa,Science:KnowledgeDomain,G,Igbo,2024-09-07 16:10:00,{
findings_statement,mostly03-f83e-4d95-b2ba-e53828fc553b,Science:KnowledgeDomain,knowledge,Amharic,2024-02-29 06:01:00,: 
{,mostly99-8c1a-4584-aad6-ca09cfa4c2ae,Science:KnowledgeDomain,} 00,Hausa,2024-08-31 12:08:00,findings_or_: 
real_: ,mostly13-f9c5-4167-a494-0157d9e06887,Science:KnowledgeDomain,discipline,Igbo,2024-12-26 20:17:00,
", ",mostlye4-4c29-494b-be80-1fc20591acb3,Science:KnowledgeDomain,2024-,Swahili,2025-01-22 04:46:00,T.
findings_at,mostly77-1fa3-4115-9c29-7f0e20a11a96,Science:KnowledgeDomain,", ",Zulu,2024-11-13 13:41:00,Aori.
Fing.,mostly77-0241-43a5-8966-ece6c7797413,Science:KnowledgeDomain,location,Amharic,2025-03-03 16:54:00,science
: ,mostlyd4-42e1-4ff2-b021-b5fddd94cb3e,Science:KnowledgeDomain,"A_ing:er, ",Shona,2025-04-19 19:24:00,findings
F-,mostlya5-c117-41cf-9b27-d35f055b3e3f,Science:KnowledgeDomain,", ",Shona,2025-08-16 03:56:00,location
real_,mostly8e-5140-4211-92f8-b09c3b06612f,Science:KnowledgeDomain,science and,Igbo,2024-04-15 14:06:00,}0.
primary_language,mostlycd-18e4-4926-b4f5-baba5ebcf043,Science:KnowledgeDomain,,Swahili,2025-09-09 07:33:00,recorded_methodology
findings,mostly4e-cc5f-4201-93e2-a4dc9add66d8,Science:KnowledgeDomain,"R p, ",Yoruba,2025-02-22 12:34:00,", "
findingsor_S a,mostly6b-5776-4196-93fa-ff39e39b5cfa,Science:KnowledgeDomain,,Zulu,2024-04-11 20:28:00,recorded_: 
"neuralor_a_, ",mostlya1-7a00-48b3-932c-529610f14975,Science:KnowledgeDomain, ,Swahili,2024-07-14 02:08:00,2025-1-1.
", ",mostly9f-89ff-4754-8e6e-9c354df16fa4,Science:KnowledgeDomain,"2024-.68-0.-01,-1.8.904,10.0.3,1.54,-0.4,0.3,0.629,0.3,-T0883407,_application",Amharic,2024-06-02 22:56:00,L_world_application
", -",mostlyc2-7d8a-438f-8d85-218d13ff705f,Science:KnowledgeDomain,discipline,Shona,2024-11-04 13:23:00,problem_world_science
"2025:04-03, ",mostly8d-8d78-4d56-869e-b53761eb108f,Science:KnowledgeDomain,"recordedknowledgeal_,",Yoruba,2025-08-13 11:35:00,findingsor_solution
"If,,79",mostly8f-658b-4a87-aafc-7e2641228c35,Science:KnowledgeDomain,science,Shona,2025-09-30 18:33:00,description0.
methodology,mostly65-8d09-4424-b82f-cb0fa9bd6c16,Science:KnowledgeDomain,", {",Hausa,2025-09-30 18:33:00,findings_at
symbolic{,mostlyc9-8860-4e0b-a0eb-89d4b56d495c,Science:KnowledgeDomain,B,Oromo,2024-04-26 11:26:00,real_solution
: =al.,mostly61-0b79-4fec-b0c7-1efa94875478,Science:KnowledgeDomain,: ,Shona,2025-08-11 12:09:00, 
"2024--0.2,-0.0906,2611,0.428,0.1,401,0.6,-1.",mostly8b-5225-40df-a664-8f3210b6327a,Science:KnowledgeDomain,: ,Yoruba,2024-11-26 14:52:00,primary_type
location_logic,mostly56-5b16-4554-abdb-0e75b8aa5e32,Science:KnowledgeDomain,", ",Shona,2025-03-25 02:18:00,K_logic
problem_language,mostly68-b52a-4112-9574-1fcda8bdb902,Science:KnowledgeDomain,neuralortypeari  d(_world_solutionor mm.,Amharic,2025-04-06 06:45:00,real
"L, ",mostly57-4372-4d53-a60a-c1eec2e4d278,Science:KnowledgeDomain,Sore.,Yoruba,2024-02-17 06:26:00,knowledge
,mostly18-23a7-47e4-8a17-c82f7d1db7a3,Science:KnowledgeDomain,science,Swahili,2025-03-05 00:54:00,2024-0.
symbolic_statement,mostlya3-af9a-4fbd-acfc-2d8e7db3bdd5,Science:KnowledgeDomain,discipline-,Shona,2025-06-19 21:56:00,Improves_
neural,mostly1c-969c-4146-8b1d-ed02fcdc0027,Science:KnowledgeDomain,{,Swahili,2025-08-16 16:37:00,symbolic.
Shona{,mostly32-54f0-4d35-853e-722532cccf28,Science:KnowledgeDomain,topic,Shona,2024-01-26 21:00:00,applied
P,mostlye0-398b-4970-9e46-1ad69e602b9c,Science:KnowledgeDomain,: ,Igbo,2024-12-30 08:24:00,description
:{,mostlydd-8ea1-4492-9d64-199df055a104,Science:KnowledgeDomain,"primary_world,.",Amharic,2025-07-26 20:34:00,location
computational,mostlybf-9ace-4c75-b0d6-58d7f5ed8a2a,Science:KnowledgeDomain,primary_type,Shona,2024-04-30 23:41:00,: 
} ,mostlyb1-8a02-43b4-8af3-c2c8938f5469,Science:KnowledgeDomain,B,Igbo,2025-08-20 19:29:00,findings_solution
: ,mostlyee-d61b-4609-baac-724542549a12,Science:KnowledgeDomain,: ,Hausa,2025-04-17 22:35:00,", "
G tlerev,mostly1d-3b69-467a-8218-36001af45de5,Science:KnowledgeDomain,S,Yoruba,2025-09-30 18:33:00,} {
: ,mostly70-f1ba-45b7-b526-b688254d61af,Science:KnowledgeDomain,symbolic_at,Igbo,2024-09-19 14:08:00,"findings_, "
}} ,mostly35-fc98-4513-9e16-579e973a83fe,Science:KnowledgeDomain,findings ,Zulu,2024-07-10 20:32:00,
: ,mostlyee-13f6-4d72-9655-ced24ed682f9,Science:KnowledgeDomain,problem_language,Igbo,2025-06-11 22:35:00,neural-_logict: 
recorded__type,mostlyf5-a3a1-4a4d-87fa-173d9cc32d27,Science:KnowledgeDomain,: ,Yoruba,2024-08-24 18:25:00,primary_language
",description",mostly20-1807-4e8e-9f69-d859c3d0f201,Science:KnowledgeDomain,science,Yoruba,2024-08-27 12:58:00,"recordedor,s"
applied,mostly6d-8eaa-492d-9b91-ae260a8addba,Science:KnowledgeDomain,F_language,Amharic,2024-03-18 00:03:00,", "
20252: ,mostlyf1-3653-48b8-9982-25cc56175cf4,Science:KnowledgeDomain,recordedat,Oromo,2024-05-01 22:21:00,C
S.,mostlyb6-aa2d-43d5-881e-e88b23b26afe,Science:KnowledgeDomain,"M_knowledgey, ",Oromo,2024-09-10 11:45:00,: 
location,mostly97-f582-4cef-a7ef-6c6e202ee900,Science:KnowledgeDomain,experimentalat,Igbo,2024-07-17 13:53:00,discipline{
disciplineor_world_o,mostly0c-0960-4cf8-bcf0-a8495d0e894f,Science:KnowledgeDomain,", ",Shona,2024-07-13 18:03:00,description
Ned (.,mostlyac-033b-4365-a072-d256f1333fb5,Science:KnowledgeDomain,: ,Amharic,2024-03-15 14:53:00,Tor {
-01T,mostlyf1-1931-44a6-ae44-ed453eb4b8df,Science:KnowledgeDomain,"primary_,-0.6,1.70139,recorded0_1_application",Yoruba,2025-05-19 11:08:00,topic--0.2T0
recordedat,mostly41-16e3-41fb-954e-a5ef6561b683,Science:KnowledgeDomain,"Fat andingent toic, ",Igbo,2024-05-26 00:25:00,
discipline,mostly9c-f4fd-4642-93e9-3ebe56951d9a,Science:KnowledgeDomain,recorded_language,Hausa,2025-04-08 11:46:00,","
: ,mostly8f-df3b-4be9-bb60-43679a0c3705,Science:KnowledgeDomain,", ",Oromo,2024-07-26 12:26:00,real_or_solutionlanguage
science,mostly20-8d3f-426c-aeb7-e594a2dd2de9,Science:KnowledgeDomain,science- ,Oromo,2025-09-30 18:33:00,E
Nation,mostlyc4-62e1-43e0-92d5-80ed47f682e4,Science:KnowledgeDomain,", ",Zulu,2024-01-04 02:14:00,problem
discipline,mostlye5-139d-4145-9287-8583e33da967,Science:KnowledgeDomain, ,Igbo,2024-03-11 07:44:00,symbolic
: ,mostlyd0-24c7-4673-9615-f3e4801afa82,Science:KnowledgeDomain,C and,Hausa,2025-04-25 08:55:00,M d_ for
: ,mostly41-f06c-46ea-811e-e6c9190f819b,Science:KnowledgeDomain,Andit d of of.,Hausa,2025-01-02 03:09:00,methodology
findings_solution,mostly1d-d5ca-4b21-b152-4714411f0a4e,Science:KnowledgeDomain,discipline,Yoruba,2024-07-08 14:24:00,"Shona-0.8, "
topic,mostlyb2-f985-4e5f-a0a1-c8e4ae8bf4f4,Science:KnowledgeDomain,2024-04methodology ,Swahili,2024-04-28 03:23:00,applied
}knowledge9,mostlyc5-4dfe-4079-9a85-6239183ab0e6,Science:KnowledgeDomain,: ,Igbo,2025-09-30 18:33:00,Kationing and poration
description,mostly24-35fd-436c-b592-16b81dabbf1e,Science:KnowledgeDomain,"experimental.7,-T250705: ",Amharic,2024-09-23 06:02:00,problem_at
methodology fsg.,mostlycb-3b08-4a5f-819a-e2cd56587c4e,Science:KnowledgeDomain,", ",Amharic,2024-01-28 09:57:00,: 
P andationales-eses-cost ,mostlyc9-19bd-4c7c-95d2-d97268f68d67,Science:KnowledgeDomain,symbolic__application,Amharic,2024-04-09 23:48:00,: {
description,mostlye0-3045-4186-8021-e03e488270f2,Science:KnowledgeDomain,applied,Yoruba,2024-11-21 17:33:00,problemlogic
.,mostly2d-d2fd-43e4-ba24-d69e502f08f5,Science:KnowledgeDomain,description,Igbo,2025-08-28 22:35:00,L_application
C ,mostly9f-4cec-469e-a87b-09704aeccd29,Science:KnowledgeDomain,primary_language,Yoruba,2025-09-19 00:45:00,findings_.
knowledge_at,mostly13-e242-4a0b-b4cf-28f2550fbf6f,Science:KnowledgeDomain,G: {,Amharic,2024-04-03 01:59:00,2024
computational,mostlyf8-bb4c-4333-a5ad-901d902a19c0,Science:KnowledgeDomain,topic,Amharic,2024-07-16 16:24:00,primary
STetar to p.,mostly0d-8b93-4e13-8256-a325cca9a2e7,Science:KnowledgeDomain,: ,Hausa,2025-08-03 02:46:00,knowledge_.
findings_-,mostly0d-80cb-457d-8e71-45b23fe3919f,Science:KnowledgeDomain,methodologye-.,Amharic,2025-07-12 16:36:00,problem1
problem ,mostlydc-7a4b-4aa1-8380-b91b5988d7e1,Science:KnowledgeDomain,D_at,Yoruba,2024-04-11 08:17:00,description
} ,mostly0c-0bf9-4782-a516-6d5039ea4a59,Science:KnowledgeDomain,} ,Igbo,2024-07-18 08:17:00,", "
primary,mostly27-2daa-4f6f-874e-2656a08e4009,Science:KnowledgeDomain,: ,Swahili,2025-04-16 06:25:00,topic
", ",mostly9c-923f-4169-9a47-a85c5b83fac1,Science:KnowledgeDomain, ,Swahili,2024-06-01 21:46:00,science
topic,mostly65-09d1-4c1e-b223-89785871c410,Science:KnowledgeDomain,K.,Oromo,2024-04-26 11:25:00,} 
recorded_language,mostly73-d01f-4924-a131-9cd94d9ba2a4,Science:KnowledgeDomain,: ,Hausa,2024-01-05 09:28:00,-
Mesme.,mostlycb-0e4d-450c-ae5c-a8df59766124,Science:KnowledgeDomain,A,Oromo,2024-09-26 23:41:00,neural_oralnor_s_e andye ts sed with.
"realat-peryin, data",mostly1c-ea10-484b-bf26-1c15b5f1eb9f,Science:KnowledgeDomain, ,Igbo,2024-11-27 03:39:00,L: 
real_statemented,mostly97-6057-4f5c-b29f-5cb186112745,Science:KnowledgeDomain,", ",Igbo,2025-04-23 14:48:00,problem_logican and
symbolic,mostly8e-b85d-4245-903f-99be64332f18,Science:KnowledgeDomain,", ",Igbo,2024-08-22 06:25:00,knowledge_world:00
problem_language,mostlybd-7d2c-4cfa-9b7e-1e246028df08,Science:KnowledgeDomain,S_logic,Igbo,2025-09-30 18:33:00,problem_statement
Howery,mostly81-3cb8-42a9-bee8-ceeefc2de5f7,Science:KnowledgeDomain,topic,Yoruba,2024-05-18 20:42:00,
recorded_at,mostly03-0983-4125-86c4-0400b918c51b,Science:KnowledgeDomain,2024-0.,Shona,2024-09-26 07:08:00, 
science,mostly64-4da4-4983-a234-9a461819221d,Science:KnowledgeDomain,Howeony and to.,Shona,2025-09-03 19:47:00,description
P,mostlydf-c000-4bdb-9ed0-f3ec48c1f289,Science:KnowledgeDomain,", ",Shona,2025-07-24 13:15:00,N
topic,mostly74-1db5-4e07-876c-19ba9f746da7,Science:KnowledgeDomain,S,Yoruba,2024-08-01 16:46:00,
"real-0.410.74,0.585,-1.323014,1.,0.9",mostlyef-584d-4cdb-ac9e-a2655555e2b4,Science:KnowledgeDomain,}} ,Yoruba,2024-01-22 01:31:00,knowledge and f pre
applied,mostly57-b08a-48c5-befd-c51e5fafebe7,Science:KnowledgeDomain,,Yoruba,2024-03-11 16:16:00,findings_at
primary_type,mostly1a-944d-4017-9a4c-0b1dc8a933c9,Science:KnowledgeDomain,recorded ,Swahili,2025-06-23 09:54:00,: 
: ,mostlyf2-c254-4afd-91cf-feea3afae300,Science:KnowledgeDomain,"Ly andentsgery,",Igbo,2024-02-08 08:31:00,
 ,mostlyd3-40dc-43c1-8ad7-156a3e496c36,Science:KnowledgeDomain,"problem,",Hausa,2025-09-03 09:45:00,}
P1 d,mostly90-aeb4-4237-8a0b-98b8fbdce18f,Science:KnowledgeDomain,"C ag-0.06,.08, ",Hausa,2025-06-17 12:27:00,} {
: ,mostly83-5402-4a60-b34d-2eca6a3dc7d4,Science:KnowledgeDomain,disciplinear.,Amharic,2024-06-16 01:33:00,", "
science,mostlyba-05cc-4c43-9981-9a0a83cabd2c,Science:KnowledgeDomain,How_c,Yoruba,2024-09-17 14:24:00,methodology
: {,mostly3c-76ee-4070-b911-fe4d359f6baf,Science:KnowledgeDomain,2024-0,Oromo,2024-06-12 14:01:00,Ser 
discipline,mostly9d-1222-4113-8f22-2039d98dd19b,Science:KnowledgeDomain,Nor,Amharic,2024-01-03 00:42:00,}: 
real_-T1,mostlyf1-de66-4c64-bada-bb6530f758d2,Science:KnowledgeDomain,", 2",Zulu,2024-03-14 09:44:00,recorded_solution
K_at:entmer sars hy c c ait,mostly83-4003-4227-bff3-d9a04a47a2ff,Science:KnowledgeDomain,recorded_application,Yoruba,2024-07-03 22:33:00,symbolic_}at
topic,mostly9d-df48-47fa-91c0-1f4cdc080175,Science:KnowledgeDomain,methodology,Igbo,2025-04-23 00:53:00,: {
S.,mostly3e-0d90-4f41-8fde-a709059f7c94,Science:KnowledgeDomain,symbolic,Yoruba,2024-12-03 20:16:00,discipline
",0.08,-0.0118,0.3_, ",mostly82-1f47-4fed-b5b8-698ceaf8e5a9,Science:KnowledgeDomain,: ,Oromo,2024-02-18 19:39:00,topicd
: ,mostly20-58a4-476a-9526-288d01368806,Science:KnowledgeDomain,problemorembedding,Hausa,2025-08-17 19:08:00,", "
knowledge_at,mostlya4-d4d3-477e-a27f-3a2db7792b27,Science:KnowledgeDomain,methodology,Yoruba,2024-06-20 16:29:00,: 
C,mostly9f-157e-42d8-8740-8e7e2e16c698,Science:KnowledgeDomain,"S_application_embedding_, ",Yoruba,2025-06-28 19:24:00,- {
F with of ts,mostly5f-3ddb-4dfc-aa9c-4f63bee08708,Science:KnowledgeDomain,}}science,Shona,2024-09-10 03:27:00,findings_: 
description and,mostly0c-46e8-4558-b674-690efdfd55f0,Science:KnowledgeDomain,description,Shona,2024-08-25 06:10:00,knowledge_or_solution
knowledge__world.,mostly57-da58-46c1-8820-10c4db3205ff,Science:KnowledgeDomain,In,Swahili,2024-05-21 13:56:00,:_Ms: 
", {",mostly86-04b2-4e37-901e-4471efa3c5bc,Science:KnowledgeDomain,location,Yoruba,2025-01-10 05:07:00,neural
C_at,mostlyb8-1dbb-4abf-9169-ae96d0c8c71c,Science:KnowledgeDomain,description,Yoruba,2025-07-11 11:30:00,"primary_,0.8"
,mostlye0-8fd0-4b31-98ba-bda0123c0f3a,Science:KnowledgeDomain,A,Shona,2024-08-26 03:18:00,: 
P,mostly86-e1e9-4e8c-ab49-0ba60d4f2b62,Science:KnowledgeDomain,L.,Oromo,2025-09-21 07:48:00,N-s
recorded_world_orable,mostlyd2-c50c-4c34-8674-7558abe3d11f,Science:KnowledgeDomain,"2024-,-},1.7-0.0701,-190.6,-0.3,-,1.9508,-0.25551_}_: ",Oromo,2025-02-14 12:42:00,recorded
}symbolic_statement,mostly0f-2fb6-40a6-9915-1b906215f44e,Science:KnowledgeDomain,"findings_type: with watertac dre-, and pi,0.3.300",Amharic,2024-10-02 05:56:00,:00
2024_application,mostly1a-8158-4b69-8f94-8cac30d802bd,Science:KnowledgeDomain,location,Swahili,2025-09-11 03:28:00,: 
},mostly92-349c-4b7e-becb-385bf2061ff2,Science:KnowledgeDomain,: ,Amharic,2024-12-28 00:29:00,location: 
science,mostlyaf-8294-425a-8532-09bd6815d97a,Science:KnowledgeDomain,primary,Igbo,2025-03-08 12:35:00,", "
", ",mostlyb7-7e30-4f80-8c87-c52ea4efdf04,Science:KnowledgeDomain,", ",Igbo,2025-09-30 18:33:00,}{_solution
real_worldapplication,mostly41-ee56-4667-a220-480b4a84fcbc,Science:KnowledgeDomain,"20250.75894,01.39,-011:-0.",Igbo,2024-02-23 03:02:00,: 
E,mostly75-d13f-4671-abb4-4811506252dc,Science:KnowledgeDomain,symbolic_world_statement,Hausa,2025-09-30 18:33:00,"T.18es,."
primary_language,mostly5e-97a5-40f6-be8d-d6030065c139,Science:KnowledgeDomain,topic,Igbo,2024-08-29 15:33:00,E_:ing
"symbolic,",mostly01-0949-4b8c-b137-ad096515270d,Science:KnowledgeDomain,", ",Oromo,2024-01-11 19:35:00,problem_type
methodology,mostly37-2053-40fb-ae88-9dcf3674bffc,Science:KnowledgeDomain,locationstatement,Shona,2025-02-15 21:07:00,description
topicer,mostlyb9-f9ff-4ec0-888c-593fa2bc9739,Science:KnowledgeDomain,discipline,Swahili,2024-08-18 15:56:00,K00
",0_logic",mostly47-2c6f-44d9-83d7-fb741e6271f5,Science:KnowledgeDomain,topic,Oromo,2025-09-30 18:33:00,", "
",-_language",mostly87-622f-4df3-acb0-36292c543a60,Science:KnowledgeDomain,M,Oromo,2025-07-28 01:34:00,", "
knowledge_: ,mostly80-2a46-4e38-b2f6-1d4e9a417190,Science:KnowledgeDomain,findings,Swahili,2024-02-23 06:10:00,real
science,mostlycd-c511-4778-9871-e9faa9d15707,Science:KnowledgeDomain,science,Amharic,2024-09-01 12:59:00,Tor
"}, ",mostlyda-677b-4e55-ad78-b696c1d76645,Science:KnowledgeDomain,0.,Igbo,2024-04-20 19:51:00,"problem-110.354,.06082:00, "
:00,mostly4d-1c3c-4b37-a520-191d4d80f8d9,Science:KnowledgeDomain,"2025.6, ",Igbo,2024-12-20 05:03:00,C 
AT,mostlya2-f27a-411b-8f76-33f58ab4a442,Science:KnowledgeDomain,methodology,Yoruba,2025-09-11 06:12:00,", "
location,mostly5f-d94b-42bf-9543-ecdf02a05e61,Science:KnowledgeDomain,description,Yoruba,2025-04-14 12:45:00,real_embedding
,mostlyfe-b8e4-435c-a1bc-ba3716ca0b8a,Science:KnowledgeDomain,", ",Shona,2024-06-03 18:54:00,2024
: ,mostly77-7069-44b6-b7ad-d8cbd345d21d,Science:KnowledgeDomain,recorded_or_at,Yoruba,2025-09-16 23:39:00,",2: "
problem_statement,mostlyf5-705a-446d-8539-a6756bac6488,Science:KnowledgeDomain,", ",Hausa,2024-11-26 00:50:00,: 
neural_:_ {,mostlycb-110d-46af-8796-b4d49426ab6f,Science:KnowledgeDomain,", ",Igbo,2025-04-07 16:26:00,: {
: ,mostlyb0-a3d9-4881-845e-cdfe8fd61164,Science:KnowledgeDomain,",-0.2703_904t,-0 ",Shona,2025-04-23 01:03:00,"2024-065.30068,0.67,0-.,-0.3,400.2,0.5,.5206,0.2408, "
location_statement,mostly40-656f-4826-95f2-40738f57a630,Science:KnowledgeDomain,P,Swahili,2024-12-31 14:35:00,problem_world_statement
topic.,mostly51-092c-41f9-a93e-2852b1702061,Science:KnowledgeDomain,: ,Igbo,2024-04-30 10:33:00,Pd_c
location.,mostlyfb-0802-4b9c-898b-ab09a4b294cc,Science:KnowledgeDomain,: ,Amharic,2024-02-03 03:31:00,", "
",",mostlyd5-8caa-4b68-ac48-4a0fbc00ba25,Science:KnowledgeDomain,findings_,Amharic,2024-12-25 03:16:00,How
Tesc-,mostly71-936f-4f5d-99de-5f06677a0d8f,Science:KnowledgeDomain,Kan andtar m p% fgarn.,Hausa,2024-05-29 03:02:00,"In.s._,1.00"
,mostly0b-14d5-45d2-8efd-3057685d209f,Science:KnowledgeDomain,discipline,Hausa,2024-04-05 13:19:00,:00
: ,mostly83-3a7c-4a0e-98db-142b38faae58,Science:KnowledgeDomain,"G_embedding oftgit in t, ",Igbo,2024-08-30 03:26:00,"2024description.:29-2,0.5,-070."
}} ,mostly22-54e5-47d2-b8a1-62a7da08526f,Science:KnowledgeDomain,description,Swahili,2025-02-10 14:50:00,Sa
topic,mostly72-4898-412f-b46a-e6075ac5bc8a,Science:KnowledgeDomain,: ,Zulu,2024-10-16 22:48:00,", "
recordedlefed  and.,mostlyd6-7873-4cfd-8af0-742c9045fb3f,Science:KnowledgeDomain,"knowledgeworld} ,1",Shona,2024-09-26 13:17:00,R_at
A--0.8,mostly2f-fe8f-48c5-bd97-db8fc96547f1,Science:KnowledgeDomain,C,Igbo,2024-01-30 15:15:00,In_ 
M,mostly2f-a163-4fed-bbc9-233bedaff196,Science:KnowledgeDomain,R.,Oromo,2024-04-21 14:58:00,symbolic_-03
"scienceeges_solution ands: toa and d-ying sed withit toes,ar water.",mostly98-0300-46c7-bc96-723c548304bb,Science:KnowledgeDomain,description,Amharic,2024-02-26 10:47:00,2024description
.,mostly25-a460-41a5-9a8f-e2e191c3ff88,Science:KnowledgeDomain,: {,Hausa,2024-04-14 14:10:00,2025-e_embedding
knowledge_solution: ,mostlyff-8b69-42ca-a116-c36251201ce4,Science:KnowledgeDomain,",-0.503, ",Amharic,2025-08-02 15:22:00,: 
topic,mostlyd5-b12a-4414-ab87-9f18ef316874,Science:KnowledgeDomain,"recorded_ in with sse dy for c s, ",Swahili,2025-01-27 22:25:00,location
.,mostlydd-3641-432e-8bb9-176185052ab6,Science:KnowledgeDomain,", ",Amharic,2025-02-28 01:53:00,: 
Shona,mostlyce-80fb-4398-9b8d-c6eebf5f6244,Science:KnowledgeDomain,: ,Oromo,2025-01-26 21:08:00,: 
If_application,mostly0d-0605-4720-b9c9-b9560bf50617,Science:KnowledgeDomain,In: ,Hausa,2024-07-06 14:05:00,symbolic_type
: ,mostly07-759b-4912-bb69-b1d24936e5e3,Science:KnowledgeDomain,In toefingeres and.,Amharic,2024-10-27 10:39:00,G-0.
knowledge_language,mostly3b-f8b3-421d-a8f4-48c488dda074,Science:KnowledgeDomain,"findings_, ",Oromo,2024-02-29 09:08:00,: 
A.,mostlyd4-2b46-4312-b92a-bb32ed7e5f53,Science:KnowledgeDomain,recorded_description,Yoruba,2025-09-30 18:33:00,discipline
